"player","fullNames","firstNames","givenNames","lastNames","birthNames","birthDates","birthPlaces","deathDates","deathPlaces","weightA","heightA","weightB","heightB","positions","wikidataId"
"http://dbpedia.org/resource/Shokei_Kin","Shokei Kin","","","","","1991-10-03","http://dbpedia.org/resource/Hirakata,_Osaka; http://dbpedia.org/resource/Japan","","",,,"95.0","177.0","","http://www.wikidata.org/entity/Q26406004"
"http://dbpedia.org/resource/Shona_Ballinger","","","","","","1970-06-14","Palmerston North, New Zealand","","",,"1.75 m",,"175.0","Lock","http://www.wikidata.org/entity/Q110792136"
"http://dbpedia.org/resource/Shona_Campbell","","","","","","2001-06-07","Dundee, Scotland","","",,"164.0",,"164.0","Winger","http://www.wikidata.org/entity/Q107105266"
"http://dbpedia.org/resource/Shona_Powell-Hughes","Shona Powell-Hughes","","","","","1991-07-08","Bridgend, South Wales","","","85.45",,"85.45","175.0","","http://www.wikidata.org/entity/Q24007174"
"http://dbpedia.org/resource/Shontayne_Hape","Shontayne Hape","","","","Shontayne Edward Hape","1981-01-30","Auckland , New Zealand","","",,,"102.0","186.0","Centre","http://www.wikidata.org/entity/Q3482463"
"http://dbpedia.org/resource/Shontelle_Stowers","Shontelle Stowers","","","","","1986-11-14","Tokoroa, New Zealand","","",,,"68.0","168.0","","http://www.wikidata.org/entity/Q56600023"
"http://dbpedia.org/resource/Shontelle_Woodman","Shontelle Woodman","","","","","1986-09-02","http://dbpedia.org/resource/New_Plymouth; http://dbpedia.org/resource/New_Zealand","","",,,"68.0","158.0","","http://www.wikidata.org/entity/Q102443654"
"http://dbpedia.org/resource/Shota_Emi","Shota Emi","","","","","1991-12-08","http://dbpedia.org/resource/Japan","","",,,"94.0","181.0","","http://www.wikidata.org/entity/Q24868871"
"http://dbpedia.org/resource/Shota_Horie","Shota Horie","","","","Shota Horie","1986-01-21","Suita, Osaka, Japan","","",,,"104.0","180.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q3482545"
"http://dbpedia.org/resource/Shotaro_Onishi","Shotaro Onishi","","","","","1978-11-18","http://dbpedia.org/resource/Japan","","",,,"80.0","180.0","","http://www.wikidata.org/entity/Q11438850"
"http://dbpedia.org/resource/Shuhei_Kubo","Shuhei Kubo","","","","Shuhei Kubo","1981-06-09","http://dbpedia.org/resource/Japan; http://dbpedia.org/resource/Kyushu; http://dbpedia.org/resource/Tsukushi_Province","","",,,,,"","http://www.wikidata.org/entity/Q28047834"
"http://dbpedia.org/resource/Shuhei_Matsuhashi","Shuhei Matsuhashi","","","","","1993-11-24","http://dbpedia.org/resource/Japan; http://dbpedia.org/resource/Nagano_Prefecture","","",,,"99.0","180.0","","http://www.wikidata.org/entity/Q27805315"
"http://dbpedia.org/resource/Shuji_Nakashima","","","","","Shuji Nakashima","1963-07-08","http://dbpedia.org/resource/Japan; http://dbpedia.org/resource/Yamaguchi_Prefecture","","",,,,,"Flanker","http://www.wikidata.org/entity/Q17225992"
"http://dbpedia.org/resource/Shunsuke_Asaoka","Shunsuke Asaoka","","","","","1996-06-24","http://dbpedia.org/resource/Japan","","",,,"121.0","186.0","","http://www.wikidata.org/entity/Q76970477"
"http://dbpedia.org/resource/Shunsuke_Nunomaki","Shunsuke Nunomaki","","","","","1992-07-13","http://dbpedia.org/resource/Fukuoka_Prefecture; http://dbpedia.org/resource/Japan","","",,,"96.0","178.0","","http://www.wikidata.org/entity/Q27860241"
"http://dbpedia.org/resource/Shunta_Nakamura_(rugby_union)","Shunta Nakamura","","","","","1994-02-28","http://dbpedia.org/resource/Japan","","",,,"101.0","176.0","","http://www.wikidata.org/entity/Q106594323"
"http://dbpedia.org/resource/Siaki_Vikilani","Siaki Vikilani","","","","Siaki Lolohea Vikilani","2000-08-07","http://dbpedia.org/resource/Canada","","",,,"123.0","191.0","http://dbpedia.org/resource/Flanker_(rugby_union); http://dbpedia.org/resource/Number_8_(rugby_union)","http://www.wikidata.org/entity/Q107406720"
"http://dbpedia.org/resource/Siale_Piutau","Siale Piutau","","","","Siale Piutau","1985-10-13","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","","",,,"100.0","185.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q3482885"
"http://dbpedia.org/resource/Sian_Williams_(rugby_union)","Sian Williams","","","","","1990-10-26","Wrexham, Wales","","",,,"74.0","162.0","","http://www.wikidata.org/entity/Q24007436"
"http://dbpedia.org/resource/Siaosi_Mahoni","","","","","","1997-01-29","East Palo Alto, California, United States","","",,,,"203.2","Lock","http://www.wikidata.org/entity/Q53212908"
"http://dbpedia.org/resource/Siaosi_Vaili","","","","","","1977-09-07","http://dbpedia.org/resource/Apia; http://dbpedia.org/resource/Samoa","","","246.0",,"111.5856","195.57999999999998","Flanker","http://www.wikidata.org/entity/Q3482905"
"http://dbpedia.org/resource/Sias_Ebersohn","Josias Mathiem Ebersohn; Sias Ebersohn","","","","","1989-02-23","http://dbpedia.org/resource/Bloemfontein; http://dbpedia.org/resource/South_Africa","","",,,"83.0","176.0","","http://www.wikidata.org/entity/Q7506865"
"http://dbpedia.org/resource/Sias_Koen","Sias Koen","","","","","1994-01-01","http://dbpedia.org/resource/Bloemfontein; http://dbpedia.org/resource/South_Africa","","","112.0",,"112.0","190.0","","http://www.wikidata.org/entity/Q26837839"
"http://dbpedia.org/resource/Sias_Koen","Sias Koen","","","","","1994-01-01","http://dbpedia.org/resource/Bloemfontein; http://dbpedia.org/resource/South_Africa","","","",,"112.0","190.0","","http://www.wikidata.org/entity/Q26837839"
"http://dbpedia.org/resource/Siate_Tokolahi","Siate Folau Tokolahi; Siate Tokolahi","","","","","1992-03-16","Nukualofa, Tonga","","",,,"116.0","184.0","","http://www.wikidata.org/entity/Q18331852"
"http://dbpedia.org/resource/Sibabalo_Qoma","Sibabalo ""fudge "" Qoma","","","","","1997-02-17","http://dbpedia.org/resource/East_London,_Eastern_Cape; http://dbpedia.org/resource/South_Africa","","",,,,"190.0","","http://www.wikidata.org/entity/Q56223889"
"http://dbpedia.org/resource/Sibongile_Novuka","Sibongile Novuka; Sibongile Vukile Novuka","","","","","1998-02-01","http://dbpedia.org/resource/South_Africa","","",,,,"192.0","","http://www.wikidata.org/entity/Q107642969"
"http://dbpedia.org/resource/Sibusiso_Sangweni","Sibusisi Sangweni; Sibusiso Sangweni","","","","","2000-11-27","http://dbpedia.org/resource/South_Africa","","",,,,"189.0","","http://www.wikidata.org/entity/Q107294245"
"http://dbpedia.org/resource/Sibusiso_Shongwe","Sibusiso Shongwe","","","","","2001-09-09","http://dbpedia.org/resource/South_Africa","","",,,,,"","http://www.wikidata.org/entity/Q110585153"
"http://dbpedia.org/resource/Sid_Bevan","Sid Bevan","","","","Thomas Sidney Bevan","1877-05-02","http://dbpedia.org/resource/Morriston; http://dbpedia.org/resource/Wales","1933-10-17","http://dbpedia.org/resource/Swansea; http://dbpedia.org/resource/Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q780557"
"http://dbpedia.org/resource/Sid_Deane__Sid_Deane__1","Sid Deane; Sidney Phillip Deane","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Sid_Domic","Sid Domic","","","","","1975-02-08","Canberra, ACT, Australia","","",,"177.8","88.90410452","177.8","","http://www.wikidata.org/entity/Q16215240"
"http://dbpedia.org/resource/Sid_Elliott","Sid Elliott; Sidney Elliott","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q61787512"
"http://dbpedia.org/resource/Sid_Going","Sid Going","","","","Sidney Milton Going","1943-08-19","Kawakawa, New Zealand","","",,,"81.0","178.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q452373"
"http://dbpedia.org/resource/Sid_Goodwin","Sid Goodwin; Sidney Albert Goodwin","","","","","1914-11-11","Marrickville, New South Wales, Australia","1980-03-24","Wollongong, New South Wales, Australia",,,,,"","http://www.wikidata.org/entity/Q7507800"
"http://dbpedia.org/resource/Sid_Harris","Sid Harris; Sidney Raymond Harris","","","","","1906-08-05","http://dbpedia.org/resource/Sydney,_New_South_Wales,_Australia","30","http://dbpedia.org/resource/Sydney,_New_South_Wales,_Australia",,,,,"","http://www.wikidata.org/entity/Q62118538"
"http://dbpedia.org/resource/Sid_Hobson","Sid Hobson; Sydney John Hobson","","","","","3","http://dbpedia.org/resource/Wallsend,_New_South_Wales","","",,,,,"","http://www.wikidata.org/entity/Q7507816"
"http://dbpedia.org/resource/Sid_Jerram","Sid Jerram; Sidney George Jerram","","","","","second ¼ 1891","Swansea district, Wales","1959","Swansea, Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7509163"
"http://dbpedia.org/resource/Sid_Judd","Sid Judd","","","","Sidney Judd","1928-08-14","http://dbpedia.org/resource/Cardiff; http://dbpedia.org/resource/Wales","1959-02-24","http://dbpedia.org/resource/Llanrumney; http://dbpedia.org/resource/Wales",,,,,"Flanker","http://www.wikidata.org/entity/Q7507823"
"http://dbpedia.org/resource/Sid_Kaufman","Sid Kaufmann; Sydney James Kaufmann","","","","","1891","http://dbpedia.org/resource/Sydney,_New_South_Wales,_Australia","1971-10-29","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Tamworth,_New_South_Wales",,,,,"","http://www.wikidata.org/entity/Q7507825"
"http://dbpedia.org/resource/Sid_Kean","Sid Kean; Sydney Kean","","","","","","New Zealand","","",,,,,"","http://www.wikidata.org/entity/Q7507826"
"http://dbpedia.org/resource/Sid_Little__Sid_Little__1","Sid Little; Sidney Devereux Little","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Sid_Loudoun","Sid Loudoun; Sydney Thomas Loudoun","","","","","1912-07-11","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Newtown,_New_South_Wales","1973-01-07","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Mortdale,_New_South_Wales; http://dbpedia.org/resource/New_South_Wales",,,,,"","http://www.wikidata.org/entity/Q65494400"
"http://dbpedia.org/resource/Sid_Penny","Sid Penny","","","","; Sidney Herbert Penny","1875-10-07","Finchley, North London","1965-05-23","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Leicester",,,,,"","http://www.wikidata.org/entity/Q27922175"
"http://dbpedia.org/resource/Sid_Pert","Sid Pert; Sidney Pert","","","","","1890-03-31","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Millers_Point,_New_South_Wales; http://dbpedia.org/resource/New_South_Wales","1966-08-17","http://dbpedia.org/resource/Arncliffe,_New_South_Wales; http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales",,,,,"","http://www.wikidata.org/entity/Q18165933"
"http://dbpedia.org/resource/Sid_Pert_Jr.","Sid Pert; Sidney Robert Pert","","","","","1933","http://dbpedia.org/resource/Arncliffe,_New_South_Wales","","",,,,,"","http://www.wikidata.org/entity/Q18378382"
"http://dbpedia.org/resource/Sid_Riley","Sid Riley","","","","Sidney Austin Riley","1878-04-18","http://dbpedia.org/resource/Auckland,_NZ","1964-03-31","http://dbpedia.org/resource/Auckland",,,,,"http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q16003744"
"http://dbpedia.org/resource/Sid_Rix","Sid Rix; Sidney Rix","","","","","third ¼ 1898","Salford, England","unknown","",,,,,"","http://www.wikidata.org/entity/Q7509306"
"http://dbpedia.org/resource/Side_judge","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q7508328"
"http://dbpedia.org/resource/Sidney_Ellis","Sidney Ellis","","","","Sidney Ellis","1859-03-13","Lewisham, London, England","1937-12-01","Croydon",,,,,"Forward","http://www.wikidata.org/entity/Q7509041"
"http://dbpedia.org/resource/Sidney_Nelson_Crowther","Sidney Crowther","","","","Sidney Nelson Crowther","circa 1875","Bromley, England","1914-10-18","L'Epinette near Armentières, France",,,,,"Forward","http://www.wikidata.org/entity/Q16058801"
"http://dbpedia.org/resource/Sidney_Tobias","Sidney McNeil Tobias; Sidney Tobias","","","","","1989-03-20","Caledon, South Africa","","",,,"101.0","176.0","","http://www.wikidata.org/entity/Q20744744"
"http://dbpedia.org/resource/Sidonie_Rakotoarisoa","","","","","","1983-04-26","","","",,,,"178.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3483359"
"http://dbpedia.org/resource/Siegfried_Fisi'ihoi","Siegfried Fisi'ihoi; Siegfried Fisiihoi","","","","","1987-06-08","http://dbpedia.org/resource/Tonga; http://dbpedia.org/resource/Vavaʻu","","",,,"125.0","184.0","","http://www.wikidata.org/entity/Q21642478"
"http://dbpedia.org/resource/Sihle_Njezula","Sihle Njezula","","","","","1998-06-23","http://dbpedia.org/resource/South_Africa","","",,,,"183.0","","http://www.wikidata.org/entity/Q107295916"
"http://dbpedia.org/resource/Sika_Manu__Sika_Manu__1","Sika Manu; Viliami Sikalamu Manu","","","","","","","","",,,"110.0","182.0","",
"http://dbpedia.org/resource/Sikhumbuzo_Notshe","Sikhumbuzo Notshe","","","","","1993-05-28","King William's Town, South Africa","","",,,"105.0","186.0","","http://www.wikidata.org/entity/Q15917414"
"http://dbpedia.org/resource/Sila_Puafisi","","","","","Sila K.V. Puafisi","1988-04-15","Tefisi, Tonga","","",,,"121.5648","185.42","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q16232425"
"http://dbpedia.org/resource/Sila_Vaifale","Muagututia Tuala Peseta Sila Vaifale","","","","","1967-07-05","http://dbpedia.org/resource/Lepea; http://dbpedia.org/resource/Samoa","","","212.0",,"96.1632","193.04","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q23418626"
"http://dbpedia.org/resource/Silao_Leaega","Silao Leaega","","","","Silao Leaegailesolo","1973-06-24","Apia, Samoa","","","209.0",,"94.8024","180.34","Wing","http://www.wikidata.org/entity/Q3483791"
"http://dbpedia.org/resource/Silao_Vaisola_Sefo","","","","","","1979-01-15","http://dbpedia.org/resource/Lefaga; http://dbpedia.org/resource/Samoa","","",,,"108.0","189.0","Hooker","http://www.wikidata.org/entity/Q3483792"
"http://dbpedia.org/resource/Silas_Warwick","Silas Warwick","","","","","second ¼ 1879","Whitehaven, England","first ¼ 1937","Salford, England",,,"82.55381134","152.4","","http://www.wikidata.org/entity/Q7514241"
"http://dbpedia.org/resource/Silei_Poluleuligaga","","","","","","1981-03-08","","","",,,,,"Hooker","http://www.wikidata.org/entity/Q17386565"
"http://dbpedia.org/resource/Sililo_Martens","Sililo Martens","","","","Sililo Victor Martens","1977-04-27","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","","",,,"97.0","180.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q3483880"
"http://dbpedia.org/resource/Siliva_Havili","Siliva Havili","","","","","1993-02-18","http://dbpedia.org/resource/Auckland,_New_Zealand","","",,,"106.0","178.0","","http://www.wikidata.org/entity/Q16235435"
"http://dbpedia.org/resource/Siliva_Siliva","Siliva Siliva","","","","Siliva Siliva","1991-02-11","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Melbourne,_Victoria","","",,,"112.0","177.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q7515103"
"http://dbpedia.org/resource/Silviu_Florea","Silviu Florea","","","","Silviu Florea","1977-04-19","http://dbpedia.org/resource/Bucharest; http://dbpedia.org/resource/Romania","","",,,"105.0","182.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q3484071"
"http://dbpedia.org/resource/Silviu_Vasiliu","Silviu Vasiliu","","","","","1986-06-23","","","",,,"110.0","184.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q23664906"
"http://dbpedia.org/resource/Silvère_Tian","Silvère Tian","","","","","1980-07-19","http://dbpedia.org/resource/Abidjan; http://dbpedia.org/resource/Ivory_Coast","","",,"108.0","85.0",,"http://dbpedia.org/resource/Fullback_(rugby_union)","http://www.wikidata.org/entity/Q3484075"
"http://dbpedia.org/resource/Simaika_Mikaele","","","","","","1978-05-09","Samoa","","",,,"95.256","195.57999999999998","Flanker","http://www.wikidata.org/entity/Q7517338"
"http://dbpedia.org/resource/Simaima_Taufa","Simaima Taufa; Simaima Taufa-Kautai","","","","","1994-04-28","http://dbpedia.org/resource/Tofoa; http://dbpedia.org/resource/Tonga","","",,,"82.0","153.0","","http://www.wikidata.org/entity/Q44480314"
"http://dbpedia.org/resource/Simamkele_Namba","","","","","","1998-10-03","","","","72.0","1.52m","72.0","152.0","Outside Back","http://www.wikidata.org/entity/Q114134397"
"http://dbpedia.org/resource/Simana_Mafileo","","","","","","1971-03-06","http://dbpedia.org/resource/Tonga","","","209.0","185.42","94.8024","185.42","Centre","http://www.wikidata.org/entity/Q41453696"
"http://dbpedia.org/resource/Simi_Sasagi","Nathanael Sasagi; Simi Sasagi","","","","","2001-04-24","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","","",,,"94.0","185.0","","http://www.wikidata.org/entity/Q106915751"
"http://dbpedia.org/resource/Simione_Foliaki","","","","","","1984-03-10","http://dbpedia.org/resource/Tonga","","",,,,,"","http://www.wikidata.org/entity/Q7517868"
"http://dbpedia.org/resource/Simione_Kuruvoli_(rugby_union)","Simione Kuruvoli","","","","","1999-01-02","Kadavu, Fiji","","",,,"78.0","174.0","","http://www.wikidata.org/entity/Q109672960"
"http://dbpedia.org/resource/Simon_Alcott","Simon Alcott","","","","","1983-10-23","http://dbpedia.org/resource/Cuckfield; http://dbpedia.org/resource/England; http://dbpedia.org/resource/West_Sussex","","",,,"106.0","178.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7518156"
"http://dbpedia.org/resource/Simon_Amor","Simon Amor","","","","Simon Daniel Edward Amor","1979-04-25","Kingston, London, England","","",,,"76.0","168.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7518163"
"http://dbpedia.org/resource/Simon_Angell","Simon Alexander Angell; Simon Angell","","","","","1970-11-12","http://dbpedia.org/resource/Balclutha,_New_Zealand","","",,,"110.0","194.0","","http://www.wikidata.org/entity/Q7518171"
