origWdId,origName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q616217,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Amateur team(s),,SIC,/wiki/San_Isidro_Club,,
Q631000,Glen Ella,Glen_Ella,Amateur team(s),1978–1988,Randwick,/wiki/Randwick_DRUFC,,
Q631000,Glen Ella,Glen_Ella,Amateur team(s),1989–,Manly,/wiki/Manly_RUFC,,
Q635409,Benn Robinson,Benn_Robinson,Amateur team(s),2004–2014,Eastwood,/wiki/Eastwood_Rugby_Club,54,0
Q635409,Benn Robinson,Benn_Robinson,Youth career,Beecroft Rugby Club,,,,
Q636885,Tim Gavin,Tim_Gavin,Amateur team(s),1992-95,Milan,,,
Q639770,Josh Valentine,Josh_Valentine,Amateur team(s),,Singleton Bulls,,,
Q639771,August Schmierer,August_Schmierer,Amateur team(s),,FC 1880 Frankfurt,/wiki/SC_1880_Frankfurt,,
Q639771,August Schmierer,August_Schmierer,Amateur team(s),–,Cannstatter FC,/w/index.php?title=Cannstatter_Fu%C3%9Fball-Club&action=edit&redlink=1,,
Q642630,Harry Payne,Harry_Payne_(rugby_union),Amateur team(s),–,Mynyddbach RFC,,,
Q642630,Harry Payne,Harry_Payne_(rugby_union),Amateur team(s),–,Morriston RFC,/wiki/Morriston_RFC,,
Q642630,Harry Payne,Harry_Payne_(rugby_union),Amateur team(s),1931–?,Swansea RFC,/wiki/Swansea_RFC,,
Q642630,Harry Payne,Harry_Payne_(rugby_union),Amateur team(s),–,Royal Navy,,,
Q644811,Robert Seddon,Robert_Seddon,Amateur team(s),1877–87,Broughton Rangers,/wiki/Broughton_Rangers,,
Q644811,Robert Seddon,Robert_Seddon,Amateur team(s),–,Swinton,/wiki/Swinton_Lions,,
Q644811,Robert Seddon,Robert_Seddon,Amateur team(s),–,Lancashire,/wiki/Lancashire_County_Rugby_Football_Union,,
Q646015,James Grindal,James_Grindal,Youth career,Nuneaton,,,,
Q646015,James Grindal,James_Grindal,Youth career,1999–2002,Leicester Tigers,/wiki/Leicester_Tigers,,
Q646015,James Grindal,James_Grindal,Youth career,2002–2009,Newcastle Falcons,/wiki/Newcastle_Falcons,,
Q646015,James Grindal,James_Grindal,Youth career,2009–2012,Leicester Tigers,/wiki/Leicester_Tigers,,
Q646015,James Grindal,James_Grindal,Youth career,2012–2014,Bristol Rugby,/wiki/Bristol_Rugby,,
Q651186,Gordon Brown,Gordon_Brown_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_R.F.C.,,
Q651186,Gordon Brown,Gordon_Brown_(rugby_union),Amateur team(s),–,Marr College FP,/wiki/Marr_College_FP,,
Q660403,Jean Prat,Jean_Prat,Amateur team(s),1939–1959,FC Lourdes,/wiki/FC_Lourdes,,
Q667580,Willie Kyle,Willie_Kyle,Amateur team(s),,Hawick RFC,/wiki/Hawick_RFC,,
Q667796,Akona Ndungane,Akona_Ndungane,Youth career,1999,Border Bulldogs,/wiki/Border_Bulldogs,,
Q667796,Akona Ndungane,Akona_Ndungane,Youth career,2002,Mighty Elephants,/wiki/Eastern_Province_Elephants,,
Q668587,Fergie McCormick,Fergie_McCormick,Amateur team(s),1957–1975,Linwood,,,777
Q670394,Nathan Hines,Nathan_Hines,Amateur team(s),,Berkeley Vale Panther Junior,,,
Q671300,Keith Gleeson,Keith_Gleeson,Amateur team(s),,Northern Suburbs,/wiki/Northern_Suburbs_Rugby_Club,,
Q671300,Keith Gleeson,Keith_Gleeson,Amateur team(s),–,St Mary's College,/wiki/St_Mary%27s_College_RFC,,
Q671369,Romain Teulet,Romain_Teulet,Amateur team(s),1997–2001,Bergerac,/w/index.php?title=US_Bergerac_Rugby&action=edit&redlink=1,,
Q677184,Joe Pietersen,Joe_Pietersen,Youth career,2003–2004,Western Province,/wiki/Stormers,,
Q680818,Billy Twelvetrees,Billy_Twelvetrees,Amateur team(s),2006–2008,Leicester Lions,/wiki/Leicester_Lions_RFC,,
Q723260,Justin Marshall,Justin_Marshall,Amateur team(s),,Christchurch HSOB,/wiki/High_School_Old_Boys_RFC,,
Q724072,Bob Scott,Bob_Scott_(rugby),Amateur team(s),1942,Motor Transport Pool,,,
Q724072,Bob Scott,Bob_Scott_(rugby),Amateur team(s),1946–53,Ammunition Company,,,
Q724072,Bob Scott,Bob_Scott_(rugby),Amateur team(s),1944,Ponsonby,/wiki/Ponsonby_Rugby_Football_Club,,
Q724072,Bob Scott,Bob_Scott_(rugby),Amateur team(s),1954,Petone,/wiki/Petone_Rugby_Club,,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1967–1968,Bridgend,/wiki/Bridgend_Ravens,,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1967–1968,St. Mary's Hospital,/wiki/Imperial_Medicals_Rugby_Club,,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1968–1976,London Welsh,/wiki/London_Welsh_RFC,,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1969–1977,Barbarians,/wiki/Barbarian_F.C.,,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1974,Natal,/wiki/Sharks_(Currie_Cup),,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1976–1999,Bridgend,/wiki/Bridgend_Ravens,,
Q725555,J. P. R. Williams,J._P._R._Williams,Amateur team(s),1990–2003,Tondu,/wiki/Tondu_RFC,,
Q726224,CJ van der Linde,CJ_van_der_Linde,Youth career,2000,Free State Cheetahs,/wiki/Cheetahs_(rugby_union),,
Q729183,Ben Alexander,Ben_Alexander_(rugby_union),Amateur team(s),2003–2018,Uni-Norths Owls,/wiki/Uni-Norths_Owls,35,
Q730593,Paul Doran-Jones,Paul_Doran-Jones,Youth career,-,Lansdowne,/wiki/Lansdowne_Football_Club,,
Q730593,Paul Doran-Jones,Paul_Doran-Jones,Youth career,–,Kings Country,,,
Q730932,Elliot Bunney,Elliot_Bunney,Amateur team(s),1994-,Livingston RFC,/wiki/Livingston_RFC,,
Q730932,Elliot Bunney,Elliot_Bunney,Amateur team(s),–,Heriots RFC,/wiki/Heriots_RFC,,
Q733440,Thomas Ellison,Thomas_Ellison,Amateur team(s),1885–93,Poneke Football Club,/w/index.php?title=Poneke_Football_Club&action=edit&redlink=1,,
Q733831,Ronan O'Gara,Ronan_O%27Gara,Amateur team(s),1995–1996,UCC,/wiki/University_College_Cork_R.F.C.,5,54
Q733831,Ronan O'Gara,Ronan_O%27Gara,Amateur team(s),1996–2003,Cork Constitution,/wiki/Cork_Constitution,64,714
Q741112,Ieuan Evans,Ieuan_Evans,Amateur team(s),,Carmarthen Quins RFC,/wiki/Carmarthen_Quins_RFC,,
Q741112,Ieuan Evans,Ieuan_Evans,Amateur team(s),1984-1997,Llanelli RFC,/wiki/Llanelli_RFC,232,874
Q741112,Ieuan Evans,Ieuan_Evans,Amateur team(s),–,Bath,/wiki/Bath_Rugby,,
Q741112,Ieuan Evans,Ieuan_Evans,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q742873,Danie Craven,Danie_Craven,Amateur team(s),1925,Lindley RFC,,,
Q742873,Danie Craven,Danie_Craven,Amateur team(s),1929–1935,Stellenbosch University,/wiki/Stellenbosch_University,,
Q742873,Danie Craven,Danie_Craven,Amateur team(s),1936–1937,Albany (Grahamstown),,,
Q742873,Danie Craven,Danie_Craven,Amateur team(s),1938,Garrison RFC,,,
Q743330,Alex Brown,"Alex_Brown_(rugby_union,_born_1979)",Youth career,Clifton,,,,
Q747292,Gavin Duffy,Gavin_Duffy_(sportsman),Amateur team(s),,NUI Galway,/wiki/NUI_Galway_RFC,,
Q747292,Gavin Duffy,Gavin_Duffy_(sportsman),Amateur team(s),,Galwegians,/wiki/Galwegians_RFC,,
Q747292,Gavin Duffy,Gavin_Duffy_(sportsman),Youth career,Ballina,,,,
Q747672,Mark Titley,Mark_Titley,Amateur team(s),1985–1994,Swansea RFC,/wiki/Swansea_RFC,260,530
Q762029,David Leslie,David_Leslie_(rugby_union),Amateur team(s),,Dundee HSFP,/wiki/Dundee_HSFP,,
Q762029,David Leslie,David_Leslie_(rugby_union),Amateur team(s),–,Gala,/wiki/Gala_RFC,,
Q762608,Ian Evans,Ian_Evans_(rugby_union),Amateur team(s),,Abercwmboi RFC,/wiki/Abercwmboi_RFC,,
Q762620,Omar Hasan,Omar_Hasan,Amateur team(s),1990-1996,Natación,/wiki/Club_Nataci%C3%B3n_y_Gimnasia,,
Q763721,Haydn Tanner,Haydn_Tanner,Amateur team(s),,Bristol Rugby,/wiki/Bristol_Rugby,,
Q763721,Haydn Tanner,Haydn_Tanner,Amateur team(s),–,London Welsh RFC,/wiki/London_Welsh_RFC,,
Q763721,Haydn Tanner,Haydn_Tanner,Amateur team(s),–,Penclawdd RFC,/wiki/Penclawdd_RFC,,
Q763721,Haydn Tanner,Haydn_Tanner,Amateur team(s),–,Swansea RFC,/wiki/Swansea_RFC,,
Q763721,Haydn Tanner,Haydn_Tanner,Amateur team(s),–,Cardiff RFC,/wiki/Cardiff_RFC,,
Q763721,Haydn Tanner,Haydn_Tanner,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q768874,Sean O'Brien,"Se%C3%A1n_O%27Brien_(rugby_union,_born_1987)",Amateur team(s),,UCD,/wiki/University_College_Dublin_R.F.C.,,
Q768874,Sean O'Brien,"Se%C3%A1n_O%27Brien_(rugby_union,_born_1987)",Youth career,Tullow,,,,
Q770412,Tom McGown,Tom_McGown,Amateur team(s),,Cambridge University R.U.F.C.,/wiki/Cambridge_University_R.U.F.C.,,
Q770412,Tom McGown,Tom_McGown,Amateur team(s),–,North of Ireland FC,/wiki/North_of_Ireland_FC,,
Q775742,Barry John,Barry_John,Amateur team(s),1962–1964,Cefneithin RFC,/wiki/Cefneithin_RFC,,
Q775742,Barry John,Barry_John,Amateur team(s),1964–1967,Llanelli RFC,/wiki/Llanelli_RFC,87,210
Q775742,Barry John,Barry_John,Amateur team(s),1967–1972,Cardiff RFC,/wiki/Cardiff_RFC,93,359
Q775742,Barry John,Barry_John,Amateur team(s),1966–1970,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q776564,Jean-Pierre Rives,Jean-Pierre_Rives,Amateur team(s),1967–1972,TOEC,/w/index.php?title=Toulouse_olympique_employ%C3%A9s_club&action=edit&redlink=1,,
Q776564,Jean-Pierre Rives,Jean-Pierre_Rives,Amateur team(s),1972–1974,Stade Beaumontois,/w/index.php?title=Stade_Beaumontois_Lomagne_Rugby&action=edit&redlink=1,,
Q776564,Jean-Pierre Rives,Jean-Pierre_Rives,Amateur team(s),1974–1981,Stade Toulousain,/wiki/Stade_Toulousain,,
Q776564,Jean-Pierre Rives,Jean-Pierre_Rives,Amateur team(s),1981–1986,Racing Club de France,/wiki/Racing_M%C3%A9tro_92_Paris,,
Q780557,Sid Bevan,Sid_Bevan,Amateur team(s),,Morriston RFC,/wiki/Morriston_RFC,,
Q780557,Sid Bevan,Sid_Bevan,Amateur team(s),1897–?,Swansea RFC,/wiki/Swansea_RFC,,
Q780557,Sid Bevan,Sid_Bevan,Amateur team(s),–,Glamorgan County RFC,/wiki/Glamorgan_County_RFC,,
Q780849,Scott Hastings,Scott_Hastings_(rugby_union),Amateur team(s),1980–2000,Watsonians,/wiki/Watsonian_FC,226,500
Q781211,Ian Gough,Ian_Gough,Amateur team(s),1995,Toronto Nomads,,,
Q784026,Chris Jones,Chris_Jones_(rugby_union),Youth career,-,Altrincham Kersal,,,
Q784026,Chris Jones,Chris_Jones_(rugby_union),Youth career,–,Fylde,/wiki/Fylde_Rugby_Club,,
Q786824,Boy Louw,Boy_Louw,Amateur team(s),,Caledon Club,,,
Q786824,Boy Louw,Boy_Louw,Amateur team(s),,Paarl RC,,,
Q786824,Boy Louw,Boy_Louw,Amateur team(s),,Gardens RFC,,,
Q816494,Ben Franks,Ben_Franks,Amateur team(s),,Linwood RFC,,,
Q861935,Bill Beaumont,Bill_Beaumont,Amateur team(s),1969–1982,Fylde Rugby Club,/wiki/Fylde_Rugby_Club,,
Q861935,Bill Beaumont,Bill_Beaumont,Amateur team(s),1975–1981,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q861935,Bill Beaumont,Bill_Beaumont,Amateur team(s),1972–1982,Lancashire,/wiki/Lancashire_County_Rugby_Football_Union,,
Q861935,Bill Beaumont,Bill_Beaumont,Amateur team(s),–,North of England,/w/index.php?title=North_of_England_Rugby_Union_team&action=edit&redlink=1,,
Q883404,Bleddyn Williams,Bleddyn_Williams,Amateur team(s),–,Taffs Well RFC,/wiki/Taffs_Well_RFC,283,
Q883404,Bleddyn Williams,Bleddyn_Williams,Amateur team(s),–,Cardiff RFC,/wiki/Cardiff_RFC,,
Q883404,Bleddyn Williams,Bleddyn_Williams,Amateur team(s),–,Newbridge RFC,/wiki/Newbridge_RFC,,
Q883404,Bleddyn Williams,Bleddyn_Williams,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q892034,Carlin Isles,Carlin_Isles,Amateur team(s),2013,Aspen RFC,/wiki/Gentlemen_of_Aspen_RFC,,
Q897007,Bradley Davies,Bradley_Davies,Amateur team(s),,Pontyclun,/wiki/Pontyclun_RFC,,
Q897007,Bradley Davies,Bradley_Davies,Amateur team(s),–,Llantrisant,/wiki/Llantrisant_RFC,,
Q897007,Bradley Davies,Bradley_Davies,Amateur team(s),–,Beddau,/wiki/Beddau_RFC,,
Q908859,Brendon Leonard,Brendon_Leonard,Amateur team(s),2003–,Morrinsville Sports,,,
Q912573,Brian Lochore,Brian_Lochore,Amateur team(s),1959–70,Masterton,,,
Q914227,Justin Tipuric,Justin_Tipuric,Youth career,Trebanos RFC,,,,
Q919501,Todd Clever,Todd_Clever,Amateur team(s),2015,OMBAC RFC,/wiki/Old_Mission_Beach_Athletic_Club_RFC,,
Q919501,Todd Clever,Todd_Clever,Amateur team(s),2016–2018,Austin Huns,/wiki/Austin_Huns,,
Q921039,Philippe Sella,Philippe_Sella,Amateur team(s),1982–1995,Agen,/wiki/SU_Agen_Lot-et-Garonne,,
Q921680,Clive Woodward,Clive_Woodward,Amateur team(s),1974,Harlequins,/wiki/Harlequin_F.C.,,
Q921680,Clive Woodward,Clive_Woodward,Amateur team(s),1977–1979,Loughborough,/wiki/Loughborough_Students_RUFC,,
Q921680,Clive Woodward,Clive_Woodward,Amateur team(s),1979–1985,Leicester Tigers,/wiki/Leicester_Tigers,,
Q921680,Clive Woodward,Clive_Woodward,Amateur team(s),1985–1990,Manly,/wiki/Manly_RUFC,,
Q921935,Ryan Caldwell,Ryan_Caldwell,Amateur team(s),,Dungannon,/wiki/Dungannon_RFC,,
Q923207,Christophe Dominici,Christophe_Dominici,Youth career,1989–1991,Solliès-Pont,,,
Q924317,Alain Penaud,Alain_Penaud,Amateur team(s),1987–1995,Brive,/wiki/CA_Brive,,
Q924317,Alain Penaud,Alain_Penaud,Youth career,1982–1985,Juillac-Objat,,,
Q924317,Alain Penaud,Alain_Penaud,Youth career,1985–1987,Brive,/wiki/CA_Brive,,
Q926351,John Eales,John_Eales,Amateur team(s),1989–1999,Brothers,/wiki/Brothers_Old_Boys,,
Q928783,Gavin Kerr,Gavin_Kerr,Youth career,Berwick RFC,,,,
Q928783,Gavin Kerr,Gavin_Kerr,Youth career,Jed-Forest RFC,,,,
Q932094,Chris Cusiter,Chris_Cusiter,Amateur team(s),,Watsonians RFC,/wiki/Watsonians_RFC,,
Q932094,Chris Cusiter,Chris_Cusiter,Amateur team(s),2003,Boroughmuir RFC,/wiki/Boroughmuir_RFC,,
Q932319,Jason White,Jason_White_(rugby_union),Amateur team(s),,Aberdeen Wanderers RFC,/wiki/Aberdeen_Wanderers_RFC,,
Q932319,Jason White,Jason_White_(rugby_union),Amateur team(s),1998–2000,Watsonians,/wiki/Watsonians_RFC,,
Q932939,Thinus Delport,Thinus_Delport,Amateur team(s),,Old Patesian veterans,,,
Q934472,Dwayne Peel,Dwayne_Peel,Amateur team(s),,Tumble RFC,/wiki/Tumble_RFC,,
Q934631,Gethin Jenkins,Gethin_Jenkins,Amateur team(s),,Beddau,/wiki/Beddau_RFC,,
Q934631,Gethin Jenkins,Gethin_Jenkins,Amateur team(s),,Treorchy,/wiki/Treorchy_RFC,,
Q935470,Alex Wyllie,Alex_Wyllie,Amateur team(s),,Glenmark,,,
Q936035,Lionel Nallet,Lionel_Nallet,Youth career,1982–1994,Bourg-en-Bresse,/wiki/Union_Sportive_Bressane,,
Q936628,Brett Robinson,Brett_Robinson_(rugby_union),Amateur team(s),,Oxford University RFC,/wiki/Oxford_University_RFC,,
Q936651,Cédric Heymans,C%C3%A9dric_Heymans,Youth career,1993-1996,Brive,/wiki/CA_Brive,,
Q936712,Dan Parks,Dan_Parks,Amateur team(s),-,West Harbour RUFC,,,
Q936712,Dan Parks,Dan_Parks,Amateur team(s),–,Southern Districts RUFC,,,
Q936712,Dan Parks,Dan_Parks,Amateur team(s),–,Eastern Suburbs RUFC,/wiki/Eastern_Suburbs_District_RUFC,,
Q941226,Ross Ford,Ross_Ford,Amateur team(s),,Kelso RFC,/wiki/Kelso_RFC,,
Q941629,David MacMyn,David_MacMyn,Amateur team(s),,Cambridge University,/wiki/Cambridge_University_R.U.F.C.,,
Q941629,David MacMyn,David_MacMyn,Amateur team(s),1927-31,London Scottish,/wiki/London_Scottish_F.C.,,
Q941629,David MacMyn,David_MacMyn,Amateur team(s),–,King's College Hospital,/wiki/King%27s_College_Hospital_RFC,,
Q945352,Richie Collins,Richie_Collins,Amateur team(s),1982-1997,Pontypridd RFC,/wiki/Pontypridd_RFC,118,
Q945352,Richie Collins,Richie_Collins,Amateur team(s),1983-1987,Newport RFC,/wiki/Newport_RFC,104,136
Q945352,Richie Collins,Richie_Collins,Amateur team(s),–,South Wales Police RFC,/wiki/South_Wales_Police_RFC,,
Q945352,Richie Collins,Richie_Collins,Amateur team(s),1988-1993,Cardiff RFC,/wiki/Cardiff_RFC,76,45
Q945352,Richie Collins,Richie_Collins,Amateur team(s),–,Pontypool RFC,/wiki/Pontypool_RFC,,
Q945352,Richie Collins,Richie_Collins,Amateur team(s),–,Ebbw Vale RFC,/wiki/Ebbw_Vale_RFC,,
Q945352,Richie Collins,Richie_Collins,Amateur team(s),–,Bristol,/wiki/Bristol_Bears,,
Q945352,Richie Collins,Richie_Collins,Amateur team(s),1987-1996,Barbarian F.C.,/wiki/Barbarian_F.C.,2,4
Q945352,Richie Collins,Richie_Collins,Amateur team(s),–,Petrarca Pardova,/wiki/Petrarca_Rugby,,
Q945353,Dink Templeton,Dink_Templeton,Amateur team(s),,Olympic Club RFC,/wiki/Olympic_Club_RFC,,
Q945481,Daniel Carroll,Daniel_Carroll_(rugby_union),Amateur team(s),,St George Rugby Union,,,
Q945495,Christopher McKivat,Chris_McKivat,Amateur team(s),1895–1900,Bowen Brothers,,,
Q945495,Christopher McKivat,Chris_McKivat,Amateur team(s),1900–1905,Wellington,,,
Q945495,Christopher McKivat,Chris_McKivat,Amateur team(s),1905,Glebe Rugby Union,,,
Q949204,Gareth Thomas,"Gareth_Thomas_(rugby,_born_1974)",Amateur team(s),,Pencoed,/wiki/Pencoed_RFC,,
Q950114,Gwyn Nicholls,Gwyn_Nicholls,Amateur team(s),1891-1892,Cardiff Star,,,
Q950114,Gwyn Nicholls,Gwyn_Nicholls,Amateur team(s),1892-1893,Cardiff Harlequins RFC,/wiki/Cardiff_Harlequins_RFC,,
Q950114,Gwyn Nicholls,Gwyn_Nicholls,Amateur team(s),1893-1902,Cardiff RFC,/wiki/Cardiff_RFC,,
Q950114,Gwyn Nicholls,Gwyn_Nicholls,Amateur team(s),1902,Newport RFC,/wiki/Newport_RFC,,
Q950114,Gwyn Nicholls,Gwyn_Nicholls,Amateur team(s),1902-1906,Cardiff RFC,/wiki/Cardiff_RFC,,
Q950241,Juan Martín Fernández Lobbe,Juan_Mart%C3%ADn_Fern%C3%A1ndez_Lobbe,Amateur team(s),2000-2004,Liceo Naval,/wiki/Liceo_Naval_(rugby_union),,
Q958264,Garath Archer,Garath_Archer,Amateur team(s),1995,Bristol Rugby,/wiki/Bristol_Rugby,,
Q958919,Conway Rees,Conway_Rees,Amateur team(s),,Cardiff RFC,/wiki/Cardiff_RFC,,
Q958919,Conway Rees,Conway_Rees,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q958919,Conway Rees,Conway_Rees,Amateur team(s),–,London Welsh RFC,/wiki/London_Welsh_RFC,,
Q958919,Conway Rees,Conway_Rees,Amateur team(s),–,Richmond F.C.,/wiki/Richmond_F.C.,,
Q958919,Conway Rees,Conway_Rees,Amateur team(s),–,Blackheath F.C.,/wiki/Blackheath_F.C.,,
Q958919,Conway Rees,Conway_Rees,Amateur team(s),–,Llanelli RFC,/wiki/Llanelli_RFC,,
Q959311,Errol Tobias,Errol_Tobias,Amateur team(s),,Caledonians RFC,,,
Q960245,Arthur Harding,Arthur_Harding,Amateur team(s),1901–1902,Cardiff RFC,/wiki/Cardiff_RFC,,
Q960245,Arthur Harding,Arthur_Harding,Amateur team(s),1902–1907,London Welsh RFC,/wiki/London_Welsh_RFC,,
Q960245,Arthur Harding,Arthur_Harding,Amateur team(s),–,Middlesex,,,
Q960657,Ronald Scobie,Ronald_Scobie,Amateur team(s),,Royal Military College,,,
Q960657,Ronald Scobie,Ronald_Scobie,Amateur team(s),–,Army Rugby Union,/wiki/Army_Rugby_Union,,
Q960699,Peter Dods,Peter_Dods,Amateur team(s),-,Gala,/wiki/Gala_RFC,,
Q960819,Alexandru Penciu,Alexandru_Penciu,Youth career,1947,Petrolul București,,,
Q960819,Alexandru Penciu,Alexandru_Penciu,Youth career,1947–1950,Locomotiva PTT,,,
Q964302,John Hayes,John_Hayes_(rugby_union),Amateur team(s),,Marist,/wiki/Marist_Rugby_Club_(Invercargill),,
Q964302,John Hayes,John_Hayes_(rugby_union),Amateur team(s),,Shannon,/wiki/Shannon_RFC,,
Q964302,John Hayes,John_Hayes_(rugby_union),Amateur team(s),,Bruff,/wiki/Bruff_R.F.C.,,
Q964516,Gordon D'Arcy,Gordon_D%27Arcy,Amateur team(s),,Lansdowne FC,/wiki/Lansdowne_FC,,
Q964516,Gordon D'Arcy,Gordon_D%27Arcy,Amateur team(s),–,Wexford Wanderers,,,
Q971098,Ben Foden,Ben_Foden,Youth career,,"Crewe & Nantwich",,,
Q971098,Ben Foden,Ben_Foden,Youth career,,"Sandbach,Chester",,,
Q972956,Jamie Noon,Jamie_Noon,Youth career,Whitby,,,,
Q979163,Carwyn James,Carwyn_James,Amateur team(s),,Cefneithin,/wiki/Cefneithin_RFC,,
Q979163,Carwyn James,Carwyn_James,Amateur team(s),–,Llanelli,/wiki/Llanelli_RFC,,
Q979163,Carwyn James,Carwyn_James,Amateur team(s),–,London Welsh,/wiki/London_Welsh_RFC,,
Q979163,Carwyn James,Carwyn_James,Amateur team(s),–,Barbarians,/wiki/Barbarian_F.C.,,
Q979163,Carwyn James,Carwyn_James,Amateur team(s),–,Devonport Services,/wiki/Devonport_Services_R.F.C.,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1960-1964,Kidwelly,/wiki/Kidwelly_RFC,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1964–1965,Llanelli,/wiki/Llanelli_RFC,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1963–1966,Loughborough Colleges,/wiki/Loughborough_Students_Rugby_Union_Football_Club,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1965–1968,Cardiff,/wiki/Cardiff_RFC,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1966–1977,Barbarians,/wiki/Barbarian_F.C.,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1968–1974,London Welsh,/wiki/London_Welsh_RFC,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1968–1971,Cambridge University,/wiki/Cambridge_University_R.U.F.C.,,
Q979204,Gerald Davies,Gerald_Davies,Amateur team(s),1974-1989,Cardiff,/wiki/Cardiff_RFC,,
Q979301,John Dawes,John_Dawes,Amateur team(s),,Newbridge RFC,/wiki/Newbridge_RFC,,
Q979301,John Dawes,John_Dawes,Amateur team(s),–,London Welsh RFC,/wiki/London_Welsh_RFC,,
Q979301,John Dawes,John_Dawes,Amateur team(s),–,Leicestershire,,,
Q979301,John Dawes,John_Dawes,Amateur team(s),–,Surrey,,,
Q979301,John Dawes,John_Dawes,Amateur team(s),–,Middlesex,,,
Q979301,John Dawes,John_Dawes,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q981688,Ryan Bevington,Ryan_Bevington,Amateur team(s),2007–2012,Bridgend RFC,/wiki/Bridgend,,
Q981870,Robin Welsh,Robin_Welsh,Amateur team(s),-,Watsonians,/wiki/Watsonian_FC,,
Q982231,Nick Mallett,Nick_Mallett,Amateur team(s),1977,Western Province,/wiki/Western_Province_(rugby_union),,
Q982231,Nick Mallett,Nick_Mallett,Amateur team(s),1979–1980,Oxford University RFC,/wiki/Oxford_University_RFC,,
Q982231,Nick Mallett,Nick_Mallett,Amateur team(s),1980–1985,Western Province,/wiki/Western_Province_(rugby_union),,
Q982231,Nick Mallett,Nick_Mallett,Amateur team(s),1982–1983,Rugby Rovigo,/wiki/Rugby_Rovigo,,
Q982231,Nick Mallett,Nick_Mallett,Amateur team(s),1985–1990,Saint-Claude,/w/index.php?title=Football_club_de_Saint-Claude&action=edit&redlink=1,,
Q982231,Nick Mallett,Nick_Mallett,Amateur team(s),1990–1992,Boulogne-Billancourt,/wiki/Athletic_Club_de_Boulogne-Billancourt,,
Q984338,Corey Flynn,Corey_Flynn,Amateur team(s),,Star Rugby Club,/wiki/Star_Rugby_Club,,
Q1026362,Kevin Skinner,Kevin_Skinner_(rugby_union),Amateur team(s),1945–55,Dunedin Pirates,,,
Q1026362,Kevin Skinner,Kevin_Skinner_(rugby_union),Amateur team(s),1956,Waiuku,,,
Q1039026,Martin Castrogiovanni,Mart%C3%ADn_Castrogiovanni,Amateur team(s),―,Atlético Estudiantes,,,
Q1061706,Andrea Scanavacca,Andrea_Scanavacca,Youth career,-,Rovigo,/wiki/Rugby_Rovigo,,
Q1077147,Chris Czekaj,Chris_Czekaj,Youth career,Llandaff RFC,,,,
Q1077440,Chris Laidlaw,Chris_Laidlaw,Amateur team(s),1962–1966,Otago University,,,0
Q1077440,Chris Laidlaw,Chris_Laidlaw,Amateur team(s),1969,Oxford University,,,0
Q1077593,Andrea Marcato,Andrea_Marcato,Youth career,1998-2002,Petrarca,/wiki/Petrarca_Rugby,,
Q1077641,Chris Paterson,Chris_Paterson,Amateur team(s),1996–1999,Gala RFC,/wiki/Gala_RFC,,
Q1138615,Craig Mitchell,Craig_Mitchell_(rugby_union),Amateur team(s),,Tonna RFC,/wiki/Tonna_RFC,,
Q1145792,Fabio Ongaro,Fabio_Ongaro,Amateur team(s),1988–1995,Casale,,,
Q1146488,Malcolm O'Kelly,Malcolm_O%27Kelly,Amateur team(s),,St Mary's College,/wiki/St_Mary%27s_College_RFC,,
Q1152152,Finau Maka,Finau_Maka,Amateur team(s),1994-95,New Zealand Schools,,,
Q1152152,Finau Maka,Finau_Maka,Amateur team(s),1996,NZ U19,,,
Q1152152,Finau Maka,Finau_Maka,Amateur team(s),1997-98,NZ U21,,,
Q1152152,Finau Maka,Finau_Maka,Amateur team(s),1996-2001,Ponsonby Rugby Club,,,
Q1152188,Abdelatif Benazzi,Abdelatif_Benazzi,Amateur team(s),,Warringah Rugby Club,/wiki/Warringah_Rugby_Club,,
