"origWdId","origName","frName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q130316253","David Zabaleta","David Zabaleta","David_Zabaleta","Senior","1944-1948","Stade niortais","C%C3%B4te_basque_XIII",NA,NA,"1944","1948"
"Q130318316","Juun Pieters","Juun Pieters","Juun_Pieters","Youth","2018-2019","ASM Clermont","ASM_Clermont_Auvergne",NA,NA,"2018","2019"
"Q130318316","Juun Pieters","Juun Pieters","Juun_Pieters","Youth","2019-2023","Stade aurillacois","Stade_aurillacois_Cantal_Auvergne",NA,NA,"2019","2023"
"Q130318316","Juun Pieters","Juun Pieters","Juun_Pieters","Senior","2023-NA","Stade aurillacois","Stade_aurillacois_Cantal_Auvergne","27","5","2023",NA
"Q130320273","Hugo Bastard","Hugo Bastard","Hugo_Bastard","Youth","2012-2017","Stade Rodez Aveyron","Stade_Rodez_Aveyron",NA,NA,"2012","2017"
"Q130320273","Hugo Bastard","Hugo Bastard","Hugo_Bastard","Youth","2017-2022","Stade aurillacois","Stade_aurillacois_Cantal_Auvergne",NA,NA,"2017","2022"
"Q130320273","Hugo Bastard","Hugo Bastard","Hugo_Bastard","Senior","2022-NA","Stade aurillacois","Stade_aurillacois_Cantal_Auvergne","26","17","2022",NA
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","Youth","2004-2013","RC motterain",NA,NA,NA,"2004","2013"
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","Youth","2013-2014","SO Chambéry","Stade_olympique_de_Chamb%C3%A9ry_rugby",NA,NA,"2013","2014"
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","Youth","2015-2017","SO Chambéry",NA,NA,NA,"2015","2017"
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","Youth","2017-2018","US Oyonnax","Oyonnax_Rugby",NA,NA,"2017","2018"
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","Senior","2018-2023","Oyonnax Rugby","Oyonnax_Rugby","104","180","2018","2023"
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","Senior","2023-NA","Aviron bayonnais","Aviron_bayonnais_rugby_pro","25","45","2023",NA
"Q130343261","Aurélien Callandret","Aurélien Callandret","Aur%C3%A9lien_Callandret","International","2018-2019","France à sept","%C3%89quipe_de_France_masculine_de_rugby_%C3%A0_sept","17","20","2018","2019"
"Q130367892","Thomas Bué","Thomas Bué","Thomas_Bu%C3%A9","Youth","2010-2017","Stade beaumontois","Stade_beaumontois_Lomagne_rugby",NA,NA,"2010","2017"
"Q130367892","Thomas Bué","Thomas Bué","Thomas_Bu%C3%A9","Youth","2017-2024","US Montauban","Union_sportive_montalbanaise",NA,NA,"2017","2024"
"Q130367892","Thomas Bué","Thomas Bué","Thomas_Bu%C3%A9","Senior","2022-NA","US Montauban","Union_sportive_montalbanaise","25","10","2022",NA
"Q130371592","Maxence Biasotto","Maxence Biasotto","Maxence_Biasotto","Youth","2010-2017","Stade beaumontois","Stade_beaumontois_Lomagne_rugby",NA,NA,"2010","2017"
"Q130371592","Maxence Biasotto","Maxence Biasotto","Maxence_Biasotto","Youth","2017-2022","US Montauban","Union_sportive_montalbanaise",NA,NA,"2017","2022"
"Q130371592","Maxence Biasotto","Maxence Biasotto","Maxence_Biasotto","Youth","2022-NA","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin",NA,NA,"2022",NA
"Q130371592","Maxence Biasotto","Maxence Biasotto","Maxence_Biasotto","Senior","2022-NA","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin","4","0","2022",NA
"Q130371592","Maxence Biasotto","Maxence Biasotto","Maxence_Biasotto","International","NA-NA","France -18",NA,NA,NA,NA,NA
"Q130371592","Maxence Biasotto","Maxence Biasotto","Maxence_Biasotto","International","2022-2024","France -20","%C3%89quipe_de_France_de_rugby_%C3%A0_XV_des_moins_de_20_ans","10","0","2022","2024"
"Q130375380","Robert Barthès","Robert Barthès","Robert_Barth%C3%A8s","Youth","NA-NA","U.S. L'Isle-Jourdain",NA,NA,NA,NA,NA
"Q130375380","Robert Barthès","Robert Barthès","Robert_Barth%C3%A8s","Senior","NA-NA","U.S. L'Isle-Jourdain",NA,NA,NA,NA,NA
"Q130375380","Robert Barthès","Robert Barthès","Robert_Barth%C3%A8s","Senior","NA-NA","F.C. Auch","Union_sportive_lisloise_rugby",NA,NA,NA,NA
"Q130375380","Robert Barthès","Robert Barthès","Robert_Barth%C3%A8s","Senior","NA-NA","Stade toulousain","Football_Club_Auch_Gers",NA,NA,NA,NA
"Q130375380","Robert Barthès","Robert Barthès","Robert_Barth%C3%A8s","Senior","1948-1953","R.C. Marseille","Stade_toulousain",NA,NA,"1948","1953"
"Q130375380","Robert Barthès","Robert Barthès","Robert_Barth%C3%A8s","Senior","1953-1953","S.U. Cavaillon",NA,NA,NA,"1953","1953"
"Q130375526","René Zaccariotto","René Zaccariotto","Ren%C3%A9_Zaccariotto","Youth","NA-NA","U.S. L'Isle-Jourdain",NA,NA,NA,NA,NA
"Q130375526","René Zaccariotto","René Zaccariotto","Ren%C3%A9_Zaccariotto","Senior","NA-NA","U.S. L'Isle-Jourdain",NA,NA,NA,NA,NA
"Q130375526","René Zaccariotto","René Zaccariotto","Ren%C3%A9_Zaccariotto","Senior","NA-NA","C.A. Lannemezanais","Union_sportive_lisloise_rugby",NA,NA,NA,NA
"Q130375526","René Zaccariotto","René Zaccariotto","Ren%C3%A9_Zaccariotto","Senior","1968-1980","R.C. Saint-Gaudens","Cercle_amical_lannemezanais",NA,NA,"1968","1980"
"Q130382057","Paul Poncet","Paul Poncet","Paul_Poncet_(rugby)","Youth","NA-NA","Stade Marseillais U.C.",NA,NA,NA,NA,NA
"Q130382057","Paul Poncet","Paul Poncet","Paul_Poncet_(rugby)","Senior","1941-1947","Stade Marseillais U.C.",NA,NA,NA,"1941","1947"
"Q130382057","Paul Poncet","Paul Poncet","Paul_Poncet_(rugby)","Senior","1947-1950","Paris UC","Stade_Marseillais_Universit%C3%A9_Club",NA,NA,"1947","1950"
"Q130382057","Paul Poncet","Paul Poncet","Paul_Poncet_(rugby)","Senior","1950-1952","R.C. Marseille","Paris_universit%C3%A9_club_(rugby_%C3%A0_XV)",NA,NA,"1950","1952"
"Q130392250","Alexandre Kaddouri","Alexandre Kaddouri","Alexandre_Kaddouri","Youth","2009-2012","RAC angérien","Rugby_Athletic_Club_ang%C3%A9rien",NA,NA,"2009","2012"
"Q130392250","Alexandre Kaddouri","Alexandre Kaddouri","Alexandre_Kaddouri","Youth","2012-2013","SA Rochefort",NA,NA,NA,"2012","2013"
"Q130392250","Alexandre Kaddouri","Alexandre Kaddouri","Alexandre_Kaddouri","Youth","2013-NA","Stade rochelais","Stade_rochelais",NA,NA,"2013",NA
"Q130392250","Alexandre Kaddouri","Alexandre Kaddouri","Alexandre_Kaddouri","Senior","2024-NA","Stade rochelais","Stade_rochelais","18","0","2024",NA
"Q130392250","Alexandre Kaddouri","Alexandre Kaddouri","Alexandre_Kaddouri","International","2023-2023","France -20","%C3%89quipe_de_France_de_rugby_%C3%A0_XV_des_moins_de_20_ans","3","0","2023","2023"
"Q130408409","Lucas Oudard","Lucas Oudard","Lucas_Oudard","Youth","2007-2018","FC villefranchois","Football_club_villefranchois",NA,NA,"2007","2018"
"Q130408409","Lucas Oudard","Lucas Oudard","Lucas_Oudard","Youth","2018-2019","RC Narbonne","Racing_Club_narbonnais",NA,NA,"2018","2019"
"Q130408409","Lucas Oudard","Lucas Oudard","Lucas_Oudard","Youth","2019-2024","ASM Clermont","ASM_Clermont_Auvergne",NA,NA,"2019","2024"
"Q130408409","Lucas Oudard","Lucas Oudard","Lucas_Oudard","Senior","2024-NA","Stade aurillacois","Stade_aurillacois_Cantal_Auvergne","7","10","2024",NA
"Q130454284","Roger Coquand","Roger Coquand","Roger_Coquand","Youth","NA-NA","Lyon O.U.","Lyon_olympique_universitaire_rugby",NA,NA,NA,NA
"Q130454284","Roger Coquand","Roger Coquand","Roger_Coquand","Senior","1964-1966","Lyon O.U.",NA,NA,NA,"1964","1966"
"Q130454284","Roger Coquand","Roger Coquand","Roger_Coquand","Senior","1967-1968","XIII Catalan","Lyon_olympique_universitaire_rugby",NA,NA,"1967","1968"
"Q130454284","Roger Coquand","Roger Coquand","Roger_Coquand","Senior","1968-1974","A.S. Carcassonne",NA,NA,NA,"1968","1974"
"Q130530847","Valentin Gayraud","Valentin Gayraud","Valentin_Gayraud","Youth","2007-2014","CO Pont-du-Casse",NA,NA,NA,"2007","2014"
"Q130530847","Valentin Gayraud","Valentin Gayraud","Valentin_Gayraud","Youth","2014-2022","SU Agen","Sporting_Union_Agen_Lot-et-Garonne",NA,NA,"2014","2022"
"Q130530847","Valentin Gayraud","Valentin Gayraud","Valentin_Gayraud","Senior","2022-NA","SU Agen","Sporting_Union_Agen_Lot-et-Garonne","31","20","2022",NA
"Q130541898","Gabin Lorre","Gabin Lorre","Gabin_Lorre","Youth","2005-2009","RCO Salagou",NA,NA,NA,"2005","2009"
"Q130541898","Gabin Lorre","Gabin Lorre","Gabin_Lorre","Youth","2009-2013","Montpellier HR","Montpellier_H%C3%A9rault_Rugby",NA,NA,"2009","2013"
"Q130541898","Gabin Lorre","Gabin Lorre","Gabin_Lorre","Youth","2013-2018","Stade piscénois",NA,NA,NA,"2013","2018"
"Q130541898","Gabin Lorre","Gabin Lorre","Gabin_Lorre","Youth","2018-2019","AS Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault",NA,NA,"2018","2019"
"Q130541898","Gabin Lorre","Gabin Lorre","Gabin_Lorre","Senior","2021-NA","AS Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","68","282","2021",NA
"Q130554667","Martin Serre","Martin Serre","Martin_Serre","Senior","2021-NA","U.S.A. Perpignan",NA,NA,NA,"2021",NA
"Q130554667","Martin Serre","Martin Serre","Martin_Serre","Senior","1934-1938","XIII Catalan","Union_sportive_Arlequins_perpignanais",NA,NA,"1934","1938"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","Youth","2016-2017","CRC Pozuelo","CRC_Pozuelo",NA,NA,"2016","2017"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","Youth","2017-2019","Stade rochelais","Stade_rochelais",NA,NA,"2017","2019"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","Youth","2019-2020","RC Puilboreau",NA,NA,NA,"2019","2020"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","Youth","2020-2022","USON Nevers","USON_Nevers_Rugby",NA,NA,"2020","2022"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","Senior","2022-NA","SOC Chambéry","Stade_olympique_de_Chamb%C3%A9ry_rugby","30","5","2022",NA
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","Senior","2023-2023","Castilla y León Iberians","Castilla_y_Le%C3%B3n_Iberians","1","0","2023","2023"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","International","2018-2018","Espagne -18",NA,NA,NA,"2018","2018"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","International","2021-2021","Espagne -20","%C3%89quipe_d%27Espagne_de_rugby_%C3%A0_XV_des_moins_de_20_ans",NA,NA,"2021","2021"
"Q130560175","Matheo Triki","Matheo Triki","Matheo_Triki","International","2022-NA","Espagne","%C3%89quipe_d%27Espagne_de_rugby_%C3%A0_XV","5","0","2022",NA
"Q130612479","Henri Tatarzinski","Henri Tatarzinski","Henri_Tatarzinski","Senior","1948-1951","S.C. Tarare",NA,NA,NA,"1948","1951"
"Q130612479","Henri Tatarzinski","Henri Tatarzinski","Henri_Tatarzinski","Senior","1951-1957","U.S. Lyon-Villeurbanne",NA,NA,NA,"1951","1957"
"Q130612479","Henri Tatarzinski","Henri Tatarzinski","Henri_Tatarzinski","Senior","NA-NA","Montpellier XIII",NA,NA,NA,NA,NA
"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","Youth","NA-NA","Old Belvedere RFC","Old_Belvedere_Rugby_Football_Club",NA,NA,NA,NA
"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","Youth","NA-NA","Leinster","Leinster_Rugby",NA,NA,NA,NA
"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","Senior","2022-NA","University College Dublin RFC","University_College_Dublin_Rugby_Football_Club","14","15","2022",NA
"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","Senior","2024-NA","Leinster","Leinster_Rugby","12","0","2024",NA
"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","International","2023-2023","Irlande -20","%C3%89quipe_d%27Irlande_de_rugby_%C3%A0_XV_des_moins_de_20_ans","10","15","2023","2023"
"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","International","2024-NA","Irlande","%C3%89quipe_d%27Irlande_de_rugby_%C3%A0_XV","3","10","2024",NA
"Q130639469","Lucas Martins","Lucas Martins","Lucas_Martins","Youth","2010-2016","Colomiers Rugby","Colomiers_Rugby",NA,NA,"2010","2016"
"Q130639469","Lucas Martins","Lucas Martins","Lucas_Martins","Youth","2016-2019","AS Tournefeuille","Association_sportive_Tournefeuille_rugby",NA,NA,"2016","2019"
"Q130639469","Lucas Martins","Lucas Martins","Lucas_Martins","Youth","2019-2022","Blagnac Rugby","Blagnac_Sporting_Club_rugby",NA,NA,"2019","2022"
"Q130639469","Lucas Martins","Lucas Martins","Lucas_Martins","Senior","2022-2024","Blagnac Rugby","Blagnac_Sporting_Club_rugby","10","25","2022","2024"
"Q130639469","Lucas Martins","Lucas Martins","Lucas_Martins","Senior","2024-NA","SU Agen","Sporting_Union_Agen_Lot-et-Garonne","5","10","2024",NA
"Q130639469","Lucas Martins","Lucas Martins","Lucas_Martins","International","2024-NA","Portugal","%C3%89quipe_du_Portugal_de_rugby_%C3%A0_XV","4","15","2024",NA
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","Youth","2018-2019","Rugby Club Armazi","Rugby_Club_Armazi",NA,NA,"2018","2019"
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","Youth","2019-2022","Aviron bayonnais","Aviron_bayonnais_rugby_pro",NA,NA,"2019","2022"
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","Senior","2019-2022","Aviron bayonnais","Aviron_bayonnais_rugby_pro","3","0","2019","2022"
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","Senior","2021-2022","US Carcassonne","Union_sportive_carcassonnaise_XV","3","0","2021","2022"
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","Senior","2022-2024","Valence Romans DR","Valence_Romans_Dr%C3%B4me_Rugby","50","55","2022","2024"
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","Senior","2024-NA","Stade montois","Stade_montois_rugby","15","10","2024",NA
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","International","2019-2019","Géorgie -20","%C3%89quipe_de_G%C3%A9orgie_de_rugby_%C3%A0_XV_des_moins_de_20_ans","5","5","2019","2019"
"Q130641609","Ioane Iashagashvili","Ioane Iashagashvili","Ioane_Iashagashvili","International","2024-NA","Géorgie","%C3%89quipe_de_G%C3%A9orgie_de_rugby_%C3%A0_XV","1","0","2024",NA
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","Youth","NA-NA","Effingham & Leatherhead RFC",NA,NA,NA,NA,NA
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","Youth","NA-NA","Sutton & Epsom RFC",NA,NA,NA,NA,NA
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","Youth","NA-NA","Harlequins","Harlequin_Football_Club",NA,NA,NA,NA
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","Senior","2023-NA","Harlequins","Harlequin_Football_Club","4","0","2023",NA
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","Senior","2023-2023","Richmond FC","Richmond_Football_Club",NA,NA,"2023","2023"
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","Senior","2024-NA","London Scottish","London_Scottish_Football_Club","3","13","2024",NA
"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","International","2024-2024","Angleterre -20","%C3%89quipe_d%27Angleterre_de_rugby_%C3%A0_XV_des_moins_de_20_ans","8","83","2024","2024"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Youth","2012-2014","Rugby Créteil Choisy",NA,NA,NA,"2012","2014"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Youth","2014-2018","RC Massy Essonne","Rugby_Club_Massy_Essonne",NA,NA,"2014","2018"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Youth","2018-2021","Racing 92","Racing_92",NA,NA,"2018","2021"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Senior","2020-2022","Racing 92","Racing_92","2","0","2020","2022"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Senior","2021-2022","RC Vannes","Rugby_club_vannetais","23","5","2021","2022"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Senior","2022-2024","RC Vannes",NA,"74","15","2022","2024"
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","Senior","2024-NA","Aviron bayonnais","Aviron_bayonnais_rugby_pro","7","5","2024",NA
"Q130705582","Andy Bordelai","Andy Bordelai","Andy_Bordelai","International","2020-2020","France -20","%C3%89quipe_de_France_de_rugby_%C3%A0_XV_des_moins_de_20_ans","3","0","2020","2020"
"Q130744642","Armand Balent","Armand Balent","Armand_Balent","Senior","1939-1941","XIII Catalan",NA,NA,NA,"1939","1941"
"Q130744642","Armand Balent","Armand Balent","Armand_Balent","Senior","1940-1944","R.C. Catalan","XIII_Catalan",NA,NA,"1940","1944"
"Q130744642","Armand Balent","Armand Balent","Armand_Balent","Senior","1945-1950","Castres olympique",NA,NA,NA,"1945","1950"
"Q130744642","Armand Balent","Armand Balent","Armand_Balent","Senior","1950-1954","R.C. Albigeois","XIII_Catalan",NA,NA,"1950","1954"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","NA-NA","Stade nayais",NA,NA,NA,NA,NA
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1937-1939","R.C. Roanne","Union_sportive_Coarraze_Nay_rugby",NA,NA,"1937","1939"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1941-1942","A.S. Montferrand",NA,"1","0","1941","1942"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1942-1943","U.S. Fumel","Racing_Club_de_Roanne_XIII",NA,NA,"1942","1943"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1946-1947","U.S. Villeneuve",NA,NA,NA,"1946","1947"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1947-1949","Stadoceste tarbais","ASM_Clermont_Auvergne",NA,NA,"1947","1949"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1949-1951","U.S. Mimizan","Union_sportive_Fumel_Libos",NA,NA,"1949","1951"
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","1951-NA","Stade foyen",NA,NA,NA,"1951",NA
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","NA-NA","Stade bordelais U.C.","Villeneuve_XIII_rugby_league",NA,NA,NA,NA
"Q130751137","Jean Bellan","Jean Bellan","Jean_Bellan","Senior","NA-NA","U.S. Coarraze Nay",NA,NA,NA,NA,NA
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Youth","2007-2008","US Dax","Union_sportive_dacquoise",NA,NA,"2007","2008"
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Youth","2009-2022","Stade français","Stade_fran%C3%A7ais_Paris_rugby",NA,NA,"2009","2022"
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Senior","2020-2022","Stade français Paris","Stade_fran%C3%A7ais_Paris_rugby","2","0","2020","2022"
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Senior","2021-2022","US Carcassonne","Union_sportive_carcassonnaise_XV","4","0","2021","2022"
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Senior","2022-2023","US Carcassonne",NA,"13","5","2022","2023"
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Senior","2023-2024","Nottingham RFC","Nottingham_Rugby_Football_Club","21","10","2023","2024"
"Q130752753","Côme Joussain","Côme Joussain","C%C3%B4me_Joussain","Senior","2024-NA","Leicester Tigers","Leicester_Tigers","6","0","2024",NA
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","Youth","2009-2012","RC Diamant Martinique",NA,NA,NA,"2009","2012"
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","Youth","2012-2013","Saint-Jo Ovalie",NA,NA,NA,"2012","2013"
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","Youth","2016-2021","SU Agen","Sporting_Union_Agen_Lot-et-Garonne",NA,NA,"2016","2021"
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","Youth","2021-2024","Union Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles",NA,NA,"2021","2024"
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","Senior","2024-2024","Union Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles","5","5","2024","2024"
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","Senior","2024-NA","Montpellier HR","Montpellier_H%C3%A9rault_Rugby","5","15","2024",NA
"Q130755219","Maël Moustin","Maël Moustin","Ma%C3%ABl_Moustin","International","2023-2023","France -20","%C3%89quipe_de_France_de_rugby_%C3%A0_XV_des_moins_de_20_ans","3","10","2023","2023"
"Q130904742","Antoine Lécea","Antoine Lécea","Antoine_L%C3%A9cea","Youth","NA-NA","Biarritz olympique",NA,NA,NA,NA,NA
"Q130904742","Antoine Lécea","Antoine Lécea","Antoine_L%C3%A9cea","Senior","1953-1954","Biarritz olympique",NA,NA,NA,"1953","1954"
"Q130904742","Antoine Lécea","Antoine Lécea","Antoine_L%C3%A9cea","Senior","1954-1958","Stade niortais","Biarritz_olympique_Pays_basque",NA,NA,"1954","1958"
"Q130904742","Antoine Lécea","Antoine Lécea","Antoine_L%C3%A9cea","Senior","1958-1961","F.C. Lézignan","Niort_Rugby_Club",NA,NA,"1958","1961"
"Q130908285","Ugo Pacome","Ugo Pacome","Ugo_Pacome","Youth","2010-2023","Colomiers Rugby","Colomiers_Rugby",NA,NA,"2010","2023"
"Q130908285","Ugo Pacome","Ugo Pacome","Ugo_Pacome","Senior","2023-NA","Colomiers Rugby","Colomiers_Rugby","24","92","2023",NA
"Q130908285","Ugo Pacome","Ugo Pacome","Ugo_Pacome","International","2022-2022","France -17",NA,NA,NA,"2022","2022"
