"origWdId","origName","jaName","wpPage","stepType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","Senior","2010-2011","ミラノ","https://it.wikipedia.org/wiki/Rugby_Grande_Milano","12","40","2010","2011"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","Senior","2011-2012","クロシアティ","https://en.wikipedia.org/wiki/Crociati_Parma_Rugby_FC","16","3","2011","2012"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","Senior","2011-2012","→ベネットン","/wiki/%E3%83%99%E3%83%8D%E3%83%83%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","6","5","2011","2012"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","Senior","2012-2022","ベネットン","/wiki/%E3%83%99%E3%83%8D%E3%83%83%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","85","25","2012","2022"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","Senior","2022-2023","ロンドン・アイリッシュ","/wiki/%E3%83%AD%E3%83%B3%E3%83%89%E3%83%B3%E3%83%BB%E3%82%A2%E3%82%A4%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5","16","0","2022","2023"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","Senior","2023-","ゼブレ・パルマ","/wiki/%E3%82%BC%E3%83%96%E3%83%AC%E3%83%BB%E3%83%91%E3%83%AB%E3%83%9E",NA,NA,"2023",NA
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","International","2010-2011","U20イタリア","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8","8","0","2010","2011"
"Q3838212","Luca Morisi","ルカ・モリシ","%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A2%E3%83%AA%E3%82%B7","International","2012-","イタリア","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8","50","25","2012",NA
"Q3870706","Nate Ebner",NA,"%E3%83%8D%E3%82%A4%E3%83%88%E3%83%BB%E3%82%A8%E3%83%96%E3%83%8A%E3%83%BC","Amateur","2008-2012","オハイオ州立大学","/wiki/%E3%82%AA%E3%83%8F%E3%82%A4%E3%82%AA%E3%82%B9%E3%83%86%E3%83%BC%E3%83%88%E3%83%BB%E3%83%90%E3%83%83%E3%82%AF%E3%82%A2%E3%82%A4%E3%82%BA",NA,NA,"2008","2012"
"Q3870706","Nate Ebner",NA,"%E3%83%8D%E3%82%A4%E3%83%88%E3%83%BB%E3%82%A8%E3%83%96%E3%83%8A%E3%83%BC","International","2007-2007","U19アメリカ",NA,NA,NA,"2007","2007"
"Q3870706","Nate Ebner",NA,"%E3%83%8D%E3%82%A4%E3%83%88%E3%83%BB%E3%82%A8%E3%83%96%E3%83%8A%E3%83%BC","International","2008-2008","U20アメリカ","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD%E4%BB%A3%E8%A1%A8","5","5","2008","2008"
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Amateur",NA,"セイクリッド・ハート高校",NA,NA,NA,NA,NA
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Senior",NA,"NEC","/wiki/NEC%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%AD%E3%82%B1%E3%83%83%E3%83%84",NA,NA,NA,NA
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Senior",NA,"ニューカッスル・ファルコンズ","/wiki/%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%AB%E3%83%83%E3%82%B9%E3%83%AB%E3%83%BB%E3%83%95%E3%82%A1%E3%83%AB%E3%82%B3%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Senior",NA,"日野","/wiki/%E6%97%A5%E9%87%8E%E3%83%AC%E3%83%83%E3%83%89%E3%83%89%E3%83%AB%E3%83%95%E3%82%A3%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Senior","2005-2006","チーフス","/wiki/%E3%83%81%E3%83%BC%E3%83%95%E3%82%B9_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","2","5","2005","2006"
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Senior","2007-2007","ハリケーンズ","/wiki/%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","3","0","2007","2007"
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","Regional",NA,"ベイ・オブ・プレンティ",NA,NA,NA,NA,NA
"Q3877008","Nili Latu","ニリ・ラトゥ","%E3%83%8B%E3%83%AA%E3%83%BB%E3%83%A9%E3%83%88%E3%82%A5","International","2006-","トンガ","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%88%E3%83%B3%E3%82%AC%E4%BB%A3%E8%A1%A8","54","28","2006",NA
"Q4339148","Vladimir Ostroushko","ウラジーミル・オストロウシコ","%E3%82%A6%E3%83%A9%E3%82%B8%E3%83%BC%E3%83%9F%E3%83%AB%E3%83%BB%E3%82%AA%E3%82%B9%E3%83%88%E3%83%AD%E3%82%A6%E3%82%B7%E3%82%B3","Senior",NA,"クバン",NA,NA,NA,NA,NA
"Q4339148","Vladimir Ostroushko","ウラジーミル・オストロウシコ","%E3%82%A6%E3%83%A9%E3%82%B8%E3%83%BC%E3%83%9F%E3%83%AB%E3%83%BB%E3%82%AA%E3%82%B9%E3%83%88%E3%83%AD%E3%82%A6%E3%82%B7%E3%82%B3","International","2006-2020","ロシア","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%AD%E3%82%B7%E3%82%A2%E4%BB%A3%E8%A1%A8","51","125","2006","2020"
"Q4419837","Denis Simplikevich","デニス・シンプリケヴィッチ","%E3%83%87%E3%83%8B%E3%82%B9%E3%83%BB%E3%82%B7%E3%83%B3%E3%83%97%E3%83%AA%E3%82%B1%E3%83%B4%E3%82%A3%E3%83%83%E3%83%81","Senior",NA,"メタラグ","",NA,NA,NA,NA
"Q4419837","Denis Simplikevich","デニス・シンプリケヴィッチ","%E3%83%87%E3%83%8B%E3%82%B9%E3%83%BB%E3%82%B7%E3%83%B3%E3%83%97%E3%83%AA%E3%82%B1%E3%83%B4%E3%82%A3%E3%83%83%E3%83%81","Senior",NA,"エニセイSTM","/wiki/%E3%82%A8%E3%83%8B%E3%82%BB%E3%82%A4STM",NA,NA,NA,NA
"Q4419837","Denis Simplikevich","デニス・シンプリケヴィッチ","%E3%83%87%E3%83%8B%E3%82%B9%E3%83%BB%E3%82%B7%E3%83%B3%E3%83%97%E3%83%AA%E3%82%B1%E3%83%B4%E3%82%A3%E3%83%83%E3%83%81","International","2008-","ロシア","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%AD%E3%82%B7%E3%82%A2%E4%BB%A3%E8%A1%A8","30","75","2008",NA
"Q4474828","Eddy Ben Arous","エディー・ベン・アルース","%E3%82%A8%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%83%99%E3%83%B3%E3%83%BB%E3%82%A2%E3%83%AB%E3%83%BC%E3%82%B9","Senior",NA,"ラシン92","/wiki/%E3%83%A9%E3%82%B7%E3%83%B392",NA,NA,NA,NA
"Q4474828","Eddy Ben Arous","エディー・ベン・アルース","%E3%82%A8%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%83%99%E3%83%B3%E3%83%BB%E3%82%A2%E3%83%AB%E3%83%BC%E3%82%B9","International","2012-","フランス","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8","20","0","2012",NA
"Q4662429","Aaron Shingler","アーロン・シングラー","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B7%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%BC","Senior","2007-2011","ラネリーRFC","",NA,NA,"2007","2011"
"Q4662429","Aaron Shingler","アーロン・シングラー","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B7%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%BC","Senior","2008-","スカーレッツ","/wiki/%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%84",NA,NA,"2008",NA
"Q4662429","Aaron Shingler","アーロン・シングラー","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B7%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%BC","International","2011-","ウェールズ","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%AB%E3%82%BA%E4%BB%A3%E8%A1%A8","27","5","2011",NA
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","Senior","2008-2021","マヌワツ",NA,"45","55","2008","2021"
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","Senior","2011-2023","ハイランダーズ","/wiki/%E3%83%8F%E3%82%A4%E3%83%A9%E3%83%B3%E3%83%80%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","185","175","2011","2023"
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","Senior","2023-","トヨタV","/wiki/%E3%83%88%E3%83%A8%E3%82%BF%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%96%E3%83%AA%E3%83%83%E3%83%84","16","40","2023",NA
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","International","2008-2008","ニュージーランドU20","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","5","0","2008","2008"
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","International","2010-2010","マオリ・オールブラックス","/wiki/%E3%83%9E%E3%82%AA%E3%83%AA%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%AB%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%82%B9","3","0","2010","2010"
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","International","2012-2023","ニュージーランド","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","124","132","2012","2023"
"Q4662456","Aaron Smith","アーロン・スミス","%E3%82%A2%E3%83%BC%E3%83%AD%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%9F%E3%82%B9","International","2020-2020","ニュージーランド北島代表",NA,"1","5","2020","2020"
"Q4675641","Jeremy Su'a","ジェレミー・スア","%E3%82%B8%E3%82%A7%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%B9%E3%82%A2","Senior",NA,"ウスター・ウォリアーズ","/wiki/%E3%82%A6%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA",NA,NA,NA,NA
"Q4675641","Jeremy Su'a","ジェレミー・スア","%E3%82%B8%E3%82%A7%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%B9%E3%82%A2","Senior",NA,"ペトラルカ","/wiki/%E3%83%9A%E3%83%88%E3%83%A9%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA,NA,NA,NA
"Q4675641","Jeremy Su'a","ジェレミー・スア","%E3%82%B8%E3%82%A7%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%B9%E3%82%A2","Senior","2013-2013","クルセイダーズ","/wiki/%E3%82%AF%E3%83%AB%E3%82%BB%E3%82%A4%E3%83%80%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","0","0","2013","2013"
"Q4675641","Jeremy Su'a","ジェレミー・スア","%E3%82%B8%E3%82%A7%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%B9%E3%82%A2","Regional",NA,"タスマン・マコス","https://en.wikipedia.org/wiki/Tasman_Rugby_Union",NA,NA,NA,NA
"Q4675641","Jeremy Su'a","ジェレミー・スア","%E3%82%B8%E3%82%A7%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%B9%E3%82%A2","International","2011-","サモア","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B5%E3%83%A2%E3%82%A2%E4%BB%A3%E8%A1%A8","15","0","2011",NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"ポー","/wiki/%E3%82%BB%E3%82%AF%E3%82%B7%E3%82%AA%E3%83%B3%E3%83%BB%E3%83%91%E3%83%AD%E3%83%AF%E3%83%BC%E3%82%BA",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"SCアルビ","/wiki/SC%E3%82%A2%E3%83%AB%E3%83%93",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"カストル・オランピック","/wiki/%E3%82%AB%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BB%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"USAペルピニャン","/wiki/USA%E3%83%9A%E3%83%AB%E3%83%94%E3%83%8B%E3%83%A3%E3%83%B3",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"オヨナ","/wiki/%E3%82%AA%E3%83%A8%E3%83%8A%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"ブランビーズ","/wiki/%E3%83%96%E3%83%A9%E3%83%B3%E3%83%93%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","Senior",NA,"レベルズ","/wiki/%E3%83%AC%E3%83%99%E3%83%AB%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)",NA,NA,NA,NA
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","International","2009-2009","U20オーストラリア","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8","5","5","2009","2009"
"Q4690859","Afusipa Taumoepeau","アフシパ・タウモエペアウ","%E3%82%A2%E3%83%95%E3%82%B7%E3%83%91%E3%83%BB%E3%82%BF%E3%82%A6%E3%83%A2%E3%82%A8%E3%83%9A%E3%82%A2%E3%82%A6","International","2021-","トンガ","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%88%E3%83%B3%E3%82%AC%E4%BB%A3%E8%A1%A8","17","10","2021",NA
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Senior","2014-2017","ワスプス","/wiki/%E3%83%AF%E3%82%B9%E3%83%97%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","39","30","2014","2017"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Senior","2017-2022","ブリストル・ベアーズ","/wiki/%E3%83%96%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BB%E3%83%99%E3%82%A2%E3%83%BC%E3%82%BA","101","130","2017","2022"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Senior","2022-2022","ストーマーズ","/wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","4","0","2022","2022"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Senior","2023-2023","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","3","10","2023","2023"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Senior","2010-2014","ハリケーンズ","/wiki/%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","49","65","2010","2014"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Regional","2009-2013","ウェリントン",NA,"43","90","2009","2013"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Regional","2022-2022","ワイカト",NA,"7","5","2022","2022"
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","Regional","2023-","ノースハーバー",NA,"7","10","2023",NA
"Q4708328","Alapati Leiua","アラパティ・レイウア","%E3%82%A2%E3%83%A9%E3%83%91%E3%83%86%E3%82%A3%E3%83%BB%E3%83%AC%E3%82%A4%E3%82%A6%E3%82%A2","International","2013-","サモア","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B5%E3%83%A2%E3%82%A2%E4%BB%A3%E8%A1%A8","34","45","2013",NA
"Q4714328","Aled Davies","アレッド・デーヴィス","%E3%82%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%83%87%E3%83%BC%E3%83%B4%E3%82%A3%E3%82%B9","Senior",NA,"スカーレッツ","/wiki/%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%84",NA,NA,NA,NA
"Q4714328","Aled Davies","アレッド・デーヴィス","%E3%82%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%83%87%E3%83%BC%E3%83%B4%E3%82%A3%E3%82%B9","Senior",NA,"オスプリーズ","/wiki/%E3%82%AA%E3%82%B9%E3%83%97%E3%83%AA%E3%83%BC%E3%82%BA",NA,NA,NA,NA
"Q4714328","Aled Davies","アレッド・デーヴィス","%E3%82%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%83%87%E3%83%BC%E3%83%B4%E3%82%A3%E3%82%B9","Senior",NA,"サラセンズ","/wiki/%E3%82%B5%E3%83%A9%E3%82%BB%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q4714328","Aled Davies","アレッド・デーヴィス","%E3%82%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%83%87%E3%83%BC%E3%83%B4%E3%82%A3%E3%82%B9","Senior",NA,"カーディフ","/wiki/%E3%82%AB%E3%83%BC%E3%83%87%E3%82%A3%E3%83%95%E3%83%BB%E3%83%96%E3%83%AB%E3%83%BC%E3%82%BA",NA,NA,NA,NA
"Q4714328","Aled Davies","アレッド・デーヴィス","%E3%82%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%83%87%E3%83%BC%E3%83%B4%E3%82%A3%E3%82%B9","International","2017-","ウェールズ","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%AB%E3%82%BA%E4%BB%A3%E8%A1%A8","20","5","2017",NA
"Q4717065","Alex Goode","アレックス・グッド","%E3%82%A2%E3%83%AC%E3%83%83%E3%82%AF%E3%82%B9%E3%83%BB%E3%82%B0%E3%83%83%E3%83%89","Senior",NA,"サラセンズ","/wiki/%E3%82%B5%E3%83%A9%E3%82%BB%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q4717065","Alex Goode","アレックス・グッド","%E3%82%A2%E3%83%AC%E3%83%83%E3%82%AF%E3%82%B9%E3%83%BB%E3%82%B0%E3%83%83%E3%83%89","Senior",NA,"NEC","/wiki/NEC%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%AD%E3%82%B1%E3%83%83%E3%83%84%E6%9D%B1%E8%91%9B",NA,NA,NA,NA
"Q4717065","Alex Goode","アレックス・グッド","%E3%82%A2%E3%83%AC%E3%83%83%E3%82%AF%E3%82%B9%E3%83%BB%E3%82%B0%E3%83%83%E3%83%89","International","2012-","イングランド","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","21","8","2012",NA
"Q4721196","Alexandru Țăruș","アレクサンドル・タルス","%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%89%E3%83%AB%E3%83%BB%E3%82%BF%E3%83%AB%E3%82%B9","Senior","2010-2011","ステアウア・ブクレシュティ","/wiki/CSA%E3%82%B9%E3%83%86%E3%82%A2%E3%82%A6%E3%82%A2%E3%83%BB%E3%83%96%E3%82%AF%E3%83%AC%E3%82%B7%E3%83%A5%E3%83%86%E3%82%A3","0","0","2010","2011"
"Q4721196","Alexandru Țăruș","アレクサンドル・タルス","%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%89%E3%83%AB%E3%83%BB%E3%82%BF%E3%83%AB%E3%82%B9","Senior","2011-2012","CSUAVアラド",NA,NA,NA,"2011","2012"
"Q4721196","Alexandru Țăruș","アレクサンドル・タルス","%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%89%E3%83%AB%E3%83%BB%E3%82%BF%E3%83%AB%E3%82%B9","Senior","2012-2015","ティミショアラ","/wiki/SCM%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%BB%E3%83%86%E3%82%A3%E3%83%9F%E3%82%B7%E3%83%A7%E3%82%A2%E3%83%A9","41","0","2012","2015"
"Q4721196","Alexandru Țăruș","アレクサンドル・タルス","%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%89%E3%83%AB%E3%83%BB%E3%82%BF%E3%83%AB%E3%82%B9","Senior","2013-2014","ブカレスト・ウルブズ","/wiki/%E3%83%AB%E3%83%BC%E3%83%9E%E3%83%8B%E3%82%A2%E3%83%B3%E3%83%BB%E3%82%A6%E3%83%AB%E3%83%96%E3%82%BA","6","0","2013","2014"
