"origWdId","origName","itName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q2084110","Nicholas Phipps","Nick Phipps","Nick_Phipps","International","2011-","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","72","40","2011",NA
"Q2085483","Adam Thomson","Adam Thomson","Adam_Thomson","Regional","2004-","Otago","Otago_Rugby_Football_Union","50","55","2004",NA
"Q2085483","Adam Thomson","Adam Thomson","Adam_Thomson","Senior","2006-12","Highlanders","Highlanders","68","105","2006","2012"
"Q2085483","Adam Thomson","Adam Thomson","Adam_Thomson","Senior","2013-14","Yokohama Canon Eagles","Yokohama_Canon_Eagles",NA,NA,"2013","2014"
"Q2085483","Adam Thomson","Adam Thomson","Adam_Thomson","Senior","2015-","Reds","Reds_(rugby_a_15)","0","0","2015",NA
"Q2085483","Adam Thomson","Adam Thomson","Adam_Thomson","International","2008-","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","29","30","2008",NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","Regional","2002-08","Swansea","Swansea_Rugby_Football_Club","81","65","2002","2008"
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","Regional","2006-07","Aberavon","Aberavon_Rugby_Football_Club","1","0","2006","2007"
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","Regional","2008-09","Aberavon","Aberavon_Rugby_Football_Club","2","0","2008","2009"
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","Senior","2014-18","Gloucester","Gloucester_Rugby","73","35","2014","2018"
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","Senior","2004-14","Ospreys","Ospreys","116","25","2004","2014"
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","Senior","2018-","Newport G.D.","Dragons_(rugby_a_15)","29","0","2018",NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","International","2006-","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","38","10","2006",NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","International","2013-2013","British Lions","British_and_Irish_Lions","3","0","2013","2013"
"Q2164605","Jean Collas","Jean Collas","Jean_Collas","Senior",NA,"Racing Club","Racing_92",NA,NA,NA,NA
"Q2164614","Joseph Olivier","Joseph Olivier","Joseph_Olivier","Senior",NA,"Stade français","Stade_fran%C3%A7ais_Paris_rugby",NA,NA,NA,NA
"Q2182964","Maxime Médard","Maxime Médard","Maxime_M%C3%A9dard","Youth","1992-2000","Blagnac",NA,NA,NA,"1992","2000"
"Q2182964","Maxime Médard","Maxime Médard","Maxime_M%C3%A9dard","Youth","2000-2004","Tolosa","Stade_Toulousain",NA,NA,"2000","2004"
"Q2182964","Maxime Médard","Maxime Médard","Maxime_M%C3%A9dard","Senior","2004-","Tolosa","Stade_Toulousain","252","415","2004",NA
"Q2182964","Maxime Médard","Maxime Médard","Maxime_M%C3%A9dard","International","2008-","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","63","73","2008",NA
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2013-14","London Irish","London_Irish_Rugby_Football_Club","14","100","2013","2014"
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2014-17","Tolone","Rugby_Club_Toulonnais","39","107","2014","2017"
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2017-19","Sale Sharks","Sale_Sharks","26","15","2017","2019"
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2008-11","Western Force","Western_Force","39","306","2008","2011"
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2012-13","Rebels","Melbourne_Rebels","21","201","2012","2013"
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2015-2015","Reds","Reds_(rugby_a_15)","13","44","2015","2015"
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","Senior","2020-","Reds","Reds_(rugby_a_15)","0","0","2020",NA
"Q2203638","James O'Connor","James O’Connor","James_O%27Connor","International","2008-","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","52","223","2008",NA
"Q2244780","James Slipper","James Slipper","James_Slipper","Senior","2015-18","Queensland Country",NA,"12","0","2015","2018"
"Q2244780","James Slipper","James Slipper","James_Slipper","Senior","2010-18","Reds","Reds_(rugby_a_15)","104","25","2010","2018"
"Q2244780","James Slipper","James Slipper","James_Slipper","Senior","2019-","Brumbies","Brumbies","21","5","2019",NA
"Q2244780","James Slipper","James Slipper","James_Slipper","International","2010-","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","96","5","2010",NA
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","Regional","1999-2014","Auckland","Auckland_Rugby_Football_Union","68","80","1999","2014"
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","Senior","2000-2001","Blues","Blues_(rugby_a_15)","14","0","2000","2001"
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","Senior","2002-2002","Chiefs","Chiefs_(rugby_a_15)","11","5","2002","2002"
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","Senior","2003-2015","Blues","Blues_(rugby_a_15)","150","60","2003","2015"
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","International","2002-2015","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","132","60","2002","2015"
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","Senior","2003-2005","Glasgow Warriors","Glasgow_Warriors","32","70","2003","2005"
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","Senior","2005-2009","Northampton","Northampton_Saints","41","75","2005","2009"
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","Senior","2009-2012","Scarlets","Scarlets","37","35","2009","2012"
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","Senior","2012-2017","Glasgow Warriors","Glasgow_Warriors","46","25","2012","2017"
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","International","2004-2017","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","105","70","2004","2017"
"Q2251158","Bernard Laporte","Bernard Laporte","Bernard_Laporte","Senior","1980-1984","Gaillac",NA,NA,NA,"1980","1984"
"Q2251158","Bernard Laporte","Bernard Laporte","Bernard_Laporte","Senior","1984-1993","Bègles","Union_Bordeaux_B%C3%A8gles",NA,NA,"1984","1993"
"Q2251828","Alastair Kellock","Alastair Kellock","Alastair_Kellock","Senior","2002-06","Edimburgo","Edinburgh_Rugby","56","15","2002","2006"
"Q2251828","Alastair Kellock","Alastair Kellock","Alastair_Kellock","Senior","2006-","Glasgow Warriors","Glasgow_Warriors","56","5","2006",NA
"Q2251828","Alastair Kellock","Alastair Kellock","Alastair_Kellock","International","2004-","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","25","10","2004",NA
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","Regional","1990-1990","Natal","Natal_Sharks","14","195","1990","1990"
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","Regional","1994-95","Western Province","Western_Province","","398","1994","1995"
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","Senior","1991-92","L’Aquila","L%27Aquila_Rugby_Club",NA,NA,"1991","1992"
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","Senior","1992-93","San Donà","Rugby_San_Don%C3%A0",NA,NA,"1992","1993"
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","Senior","1997-99","Leicester","Leicester_Tigers","38","455","1997","1999"
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","Senior","1996-1996","Stormers","Stormers","","120","1996","1996"
"Q2272950","Joel Stransky","Joël Stransky","Jo%C3%ABl_Stransky","International","1993-96","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","22","240","1993","1996"
"Q2278053","Sylvain Marconnet","Sylvain Marconnet","Sylvain_Marconnet","Youth",NA,"Givors",NA,NA,NA,NA,NA
"Q2278053","Sylvain Marconnet","Sylvain Marconnet","Sylvain_Marconnet","Senior","1994-1997","Grenoble","Football_club_de_Grenoble_rugby","18","0","1994","1997"
"Q2278053","Sylvain Marconnet","Sylvain Marconnet","Sylvain_Marconnet","Senior","1997-2010","Stade français","Stade_fran%C3%A7ais_Paris_rugby","224","80","1997","2010"
"Q2278053","Sylvain Marconnet","Sylvain Marconnet","Sylvain_Marconnet","Senior","2010-2012","Biarritz","Biarritz_Olympique_Pays_Basque","58","5","2010","2012"
"Q2278053","Sylvain Marconnet","Sylvain Marconnet","Sylvain_Marconnet","International","1998-2011","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","84","15","1998","2011"
"Q2278517","Ben Cohen","Ben Cohen","Ben_Cohen","Senior","1996-2007","Northampton","Northampton_Saints","147","250","1996","2007"
"Q2278517","Ben Cohen","Ben Cohen","Ben_Cohen","Senior","2007-2009","Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin","31","10","2007","2009"
"Q2278517","Ben Cohen","Ben Cohen","Ben_Cohen","Senior","2009-2011","Sale Sharks","Sale_Sharks","37","40","2009","2011"
"Q2278517","Ben Cohen","Ben Cohen","Ben_Cohen","International","2000-2006","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","57","155","2000","2006"
"Q2278581","Pieter de Villiers","Pieter de Villiers","Pieter_de_Villiers","Senior","1994-2008","Stade français","Stade_fran%C3%A7ais_Paris_rugby",NA,NA,"1994","2008"
"Q2278581","Pieter de Villiers","Pieter de Villiers","Pieter_de_Villiers","International","1999-2007","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","69","10","1999","2007"
"Q2280214","Julien Bonnaire","Julien Bonnaire","Julien_Bonnaire","Senior","1999-2007","Bourgoin-Jallieu","Club_sportif_Bourgoin-Jallieu_rugby","102","60","1999","2007"
"Q2280214","Julien Bonnaire","Julien Bonnaire","Julien_Bonnaire","Senior","2007-15","Clermont","Association_sportive_montferrandaise_Clermont_Auvergne","141","50","2007","2015"
"Q2280214","Julien Bonnaire","Julien Bonnaire","Julien_Bonnaire","Senior","2015-17","Lione","Lyon_Olympique_Universitaire_Rugby","33","15","2015","2017"
"Q2280214","Julien Bonnaire","Julien Bonnaire","Julien_Bonnaire","International","2004-12","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","75","30","2004","2012"
"Q2280233","Gonzalo Canale","Gonzalo Canale","Gonzalo_Canale","Senior","2001-05","Benetton","Benetton_Rugby_Treviso","46","125","2001","2005"
"Q2280233","Gonzalo Canale","Gonzalo Canale","Gonzalo_Canale","Senior","2005-12","Clermont","Association_sportive_montferrandaise_Clermont_Auvergne","124","90","2005","2012"
"Q2280233","Gonzalo Canale","Gonzalo Canale","Gonzalo_Canale","Senior","2012-15","La Rochelle","Stade_rochelais","27","25","2012","2015"
"Q2280233","Gonzalo Canale","Gonzalo Canale","Gonzalo_Canale","International","2003-13","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","86","35","2003","2013"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Youth","1993-1995","Amatori Catania","Amatori_Catania_Rugby",NA,NA,"1993","1995"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","1995-1997","Amatori Catania","Amatori_Catania_Rugby","38","5","1995","1997"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","1997-1998","Bologna","Rugby_Bologna_1928","19","0","1997","1998"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","1998-1999","Rovigo","Rugby_Rovigo_Delta","12","0","1998","1999"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","1999-2001","Rugby Roma","Rugby_Roma_Olimpic_Club_1930","34","50","1999","2001"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","2001-2003","Tolosa","Stade_Toulousain","13","0","2001","2003"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","2003-2004","Lazio&Primavera","Polisportiva_S.S._Lazio_Rugby_1927","17","20","2003","2004"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","2004-2007","L’Aquila","L%27Aquila_Rugby_Club","40","15","2004","2007"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","Senior","2007-2013","Racing Métro 92","Racing_92","111","30","2007","2013"
"Q2282348","Andrea Lo Cicero","Andrea Lo Cicero","Andrea_Lo_Cicero","International","2000-2013","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","103","40","2000","2013"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","Youth","1988-1990","Western Province","Western_Province",NA,NA,"1988","1990"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","Regional","1991-1998","Western Province","Western_Province","63","","1991","1998"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","Regional","1998-2000","Golden Lions","Golden_Lions",NA,NA,"1998","2000"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","Senior","1996-1998","Stormers","Stormers",NA,NA,"1996","1998"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","Senior","1997-1998","Casale","Rugby_Casale",NA,NA,"1997","1998"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","Senior","1999-2001","Cats","Lions_(rugby_a_15)",NA,NA,"1999","2001"
"Q2282931","Chester Williams","Chester Williams","Chester_Williams","International","1993-2000","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","27","70","1993","2000"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Regional","1996-1996","Natal Sharks","Natal_Sharks",NA,NA,"1996","1996"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Regional","1997-1999","Blue Bulls","Blue_Bulls",NA,NA,"1997","1999"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","1995-1995","Bangor","Bangor_RFC","11","40","1995","1995"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","1995-1995","Llanelli","Llanelli_Rugby_Football_Club","2","0","1995","1995"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","1996-1996","Sharks","Sharks_(rugby_a_15)",NA,NA,"1996","1996"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","1997-1997","Bulls","Bulls_(rugby_a_15)",NA,NA,"1997","1997"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","1998-2000","Sharks","Sharks_(rugby_a_15)",NA,NA,"1998","2000"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","2000-05","Parma","Rugby_Parma_F.C._1931",NA,NA,"2000","2005"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","2005-06","Leeds Tykes","Leeds_Tykes","20","93","2005","2006"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","2006-08","Calvisano","Rugby_Calvisano","23","61","2006","2008"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","Senior","2008-10","GRAN Parma","GranDucato_Parma_Rugby","30","29","2008","2010"
"Q2288228","Roland de Marigny","Roland de Marigny","Roland_de_Marigny","International","2004-07","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","19","47","2004","2007"
"Q2289971","Scott Hamilton","Scott Hamilton","Scott_Hamilton_(rugbista)","Regional","2004-07","Canterbury","Canterbury_Rugby_Football_Union","52","130","2004","2007"
"Q2289971","Scott Hamilton","Scott Hamilton","Scott_Hamilton_(rugbista)","Senior","2003-09","Crusaders","Crusaders","57","105","2003","2009"
"Q2289971","Scott Hamilton","Scott Hamilton","Scott_Hamilton_(rugbista)","Senior","2009-14","Leicester","Leicester_Tigers","142","150","2009","2014"
"Q2289971","Scott Hamilton","Scott Hamilton","Scott_Hamilton_(rugbista)","Senior","2015-16","Coventry",NA,"24","30","2015","2016"
"Q2289971","Scott Hamilton","Scott Hamilton","Scott_Hamilton_(rugbista)","Senior","2016-","Hinckley",NA,"67","50","2016",NA
"Q2289971","Scott Hamilton","Scott Hamilton","Scott_Hamilton_(rugbista)","International","2006-2006","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","2","5","2006","2006"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","Senior","2002-04","Parma","Rugby_Parma_F.C._1931",NA,NA,"2002","2004"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","Senior","2004-12","Leicester","Leicester_Tigers","162","315","2004","2012"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","Senior","2012-14","Urayasu D-Rocks (NTT)",NA,"18","15","2012","2014"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","Senior","2014-16","Newcastle","Newcastle_Falcons","17","10","2014","2016"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","Senior","2017-2017","Tolone","Rugby_Club_Toulonnais","2","0","2017","2017"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","International","2002-15","Samoa","Nazionale_maschile_di_rugby_a_15_di_Samoa","37","90","2002","2015"
"Q2296866","Alesana Tuilagi","Alesana Tuilagi","Alesana_Tuilagi","International","2006-2006","Pacific Islanders","Pacific_Islanders","1","0","2006","2006"
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","Senior","2003-08","Waratahs","New_South_Wales_Waratahs","65","50","2003","2008"
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","Senior","2008-09","Leinster","Leinster_Rugby","21","30","2008","2009"
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","Senior","2010-11","Brumbies","Brumbies","14","15","2010","2011"
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","Senior","2012-2012","Waratahs","New_South_Wales_Waratahs","5","0","2012","2012"
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","Senior","2013-2013","Tolone","Rugby_Club_Toulonnais","2","0","2013","2013"
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","Senior","2014-","Narbonne","Racing_Club_Narbonne","4","0","2014",NA
"Q2303583","Rocky Elsom","Rocky Elsom","Rocky_Elsom","International","2005-11","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","75","70","2005","2011"
"Q2303942","Martin Bayfield","Martin Bayfield","Martin_Bayfield","Senior","1985-91","Bedford","Bedford_Blues",NA,NA,"1985","1991"
"Q2303942","Martin Bayfield","Martin Bayfield","Martin_Bayfield","Senior","1991-98","Northampton","Northampton_Saints",NA,NA,"1991","1998"
"Q2303942","Martin Bayfield","Martin Bayfield","Martin_Bayfield","International","1991-96","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","31","0","1991","1996"
"Q2303942","Martin Bayfield","Martin Bayfield","Martin_Bayfield","International","1993-1993","British Lions","British_and_Irish_Lions","3","0","1993","1993"
"Q2309883","James Small","James Small","James_Small","Regional","1987-1996","Natal Sharks","Natal_Sharks",NA,NA,"1987","1996"
"Q2309883","James Small","James Small","James_Small","Senior","1996-1996","Natal Sharks","Sharks_(rugby_a_15)",NA,NA,"1996","1996"
"Q2309883","James Small","James Small","James_Small","Senior","1997-1997","Stormers","Stormers",NA,NA,"1997","1997"
"Q2309883","James Small","James Small","James_Small","Senior","1998-1999","Cats","Lions_(rugby_a_15)",NA,NA,"1998","1999"
"Q2309883","James Small","James Small","James_Small","International","1992-1997","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","47","100","1992","1997"
"Q2313220","Federico Martín Aramburú","Federico Martín Aramburú","Federico_Mart%C3%ADn_Arambur%C3%BA","Senior","1998-2004","CASI","Club_Atl%C3%A9tico_de_San_Isidro_(rugby_a_15)",NA,NA,"1998","2004"
