"wpName","fusName","rugbyscopeId","teamWP"
"Rangers Rugby Vicenza","ASD Rugby Vicenza; Rangers Vicenza Rugby; Amatori Rugby Vicenza; ASD Rangers Rugby Vicenza; Rangers Rugby Vicenza; Rugby Vicence; Rugby Vicenza; Rugby Vicenza ASD; Vicenza; ヴィチェンツァ","850",NA
"Rangers Vicenza Rugby","ASD Rugby Vicenza; Rangers Vicenza Rugby; Amatori Rugby Vicenza; ASD Rangers Rugby Vicenza; Rangers Rugby Vicenza; Rugby Vicence; Rugby Vicenza; Rugby Vicenza ASD; Vicenza; ヴィチェンツァ","850",NA
"rangiuru","Rangiuru Sports Club; Rangiuru","5737",NA
"raralevu","Raralevu Rugby; Raralevu","7708",NA
"rata","Rata Rugby Club; Rata","7707",NA
"ratana","Ratana RC","6085",NA
"Ratu Filise","Ratu Filise Rugby Club","7706",NA
"rau","Rand Afrikaans University; RAU; ランドアフリカーンス大学; ランドアフリカーンズ大学","6947",NA
"RAU","Rand Afrikaans University; RAU; ランドアフリカーンス大学; ランドアフリカーンズ大学","6947",NA
"rawsonville","Rawsonville United; Rawsonville","6371",NA
"RC Annemasse","Rugby Club Annemassien; Annemasse; RC Annemasse","4657",NA
"rc arras","Rugby Club d'Arras; Arras Fed 1; Arras Rugby Club; ASPTT Arras; ASPTT Arras Rugby; RC Arras; Rugby club d'Arras","629",NA
"RC Avamafoa Rugby","Avamafoa Rugby Club; RC Avamafoa Rugby; Avamafoa RC","7002",NA
"rc bârlad","RC Bârlad; Club de Drept Public Rugby Club Bârlad; CSS Bârlad; CS Rulmentul Bârlad; RC  Bârlad; RCバルラード; Rulmentul Bârlad","2409",NA
"RC Bârlad","RC Bârlad; Club de Drept Public Rugby Club Bârlad; CSS Bârlad; CS Rulmentul Bârlad; RC  Bârlad; RCバルラード; Rulmentul Bârlad","2409",NA
"rc bassin d'arcachon","Rugby Club bassin d'Arcachon; Arcachon; Bassin d'Arcachon; RC bassin d'Arcachon; RC Bassin d'Arcachon; RCB Arcachon; RCBA; Rugby Club Bassin d'Arcachon","627",NA
"rc beauvais","Beauvais Rugby Club; Beauvais RC; Beauvais XV; Beauvais XV Rugby Club; RC Beauvais","3119",NA
"RC Brăila","RC Brăila; RC Braila; R.C. Tracon Braila; Tracon Braila","7223",NA
"RC Braşov","RC Brașov; RC Brasov","7224",NA
"rc cannes","Rugby Club Cannes Mandelieu; RC Cannes; RC Cannes Mandelieu; RC Mandelieu","622",NA
"RC Canton Garde Pradet","XV du Coudon; La Valette; La Valette-du-Var; RC Canton Garde Pradet; RC La Valette; RC La Valette Le Revest La Garde Le Pradet; RC Valette Revest; RC valettois; RC valettois revestois; RC Valettois Revestois; RCV; RCVR; RCVRGP; Rugby Club La Valette Le Revest La Garde Le Pradet; Rugby Club valettois; Rugby Club valettois revestois; ラ・ヴァレット","2881",NA
"rc carqueiranne-hyères","RC Hyères Carqueiranne La Crau; Carqueiranne Hyeres Crau; Carqueiranne-Hyères; Hyères; Hyères-Carqueiranne; RC Carqueiranne; RC Carqueiranne-Hyères; RC Carqueiranne Hyères; RC Hyères-C-C; RC Hyères-Carqueiranne; RC Hyères Carq. Crau; RC Hyères Carq. La Crau; RC Hyères Carqueiranne; RC Hyères CC; RCCH; RCHCC; RCイエール; RRC Hyères-Carq.-La Crau; Rugby club Carqueiranne Hyères; Union sportive Carqueiranne","621",NA
"RC Chartreuse Néron","RC Chartreuse Neron; RC Chartreuse Néron","4867",NA
"rc compiegne","RC Compiègne; RC Compiégnois; Rugby Club Compiégnois","4506",NA
"rc compiégnois","RC Compiègne; RC Compiégnois; Rugby Club Compiégnois","4506",NA
"RC cska moscow","RC CSKA Moscow; CSKA Mosca; CSKA Moscou; CSKAモスクワ; RC CSKA Moscou","2814",NA
"RC Draguignan","Rugby Club Draguignan; Draguignan; RC Draguignan","3143",NA
"rc dynamo moscow","Dynamo Moscow Rugby Club; Dinamo Moscow; RC Dynamo Moscow; RC Dinamo Moscou; RC Dynamo Moscou","876",NA
"rc eemland","Rugbyclub Eemland; RC Eemland; Rugby Club Eemland","7278",NA
"RC Grivița București","RC Grivița Bucharest; CFR Grivita Rosie Bucharest; Grivița București; Griviţa; Grivita Bucarest; Grivita Rosie; Griviţa Roşie; Grivița Roșie; RC  Grivița; RC Grivița - UNEFS București; RC Grivița București; RC Grivița Roșie; Rugby Club Griviţa București; Rugby Club Grivița București; Rugby Club Grivița Roșie","2113",NA
"rc hyères","Rugby Club hyérois; RC Hyères","3069",NA
"rc hyères carqueiranne","RC Hyères Carqueiranne La Crau; Carqueiranne Hyeres Crau; Carqueiranne-Hyères; Hyères; Hyères-Carqueiranne; RC Carqueiranne; RC Carqueiranne-Hyères; RC Carqueiranne Hyères; RC Hyères-C-C; RC Hyères-Carqueiranne; RC Hyères Carq. Crau; RC Hyères Carq. La Crau; RC Hyères Carqueiranne; RC Hyères CC; RCCH; RCHCC; RCイエール; RRC Hyères-Carq.-La Crau; Rugby club Carqueiranne Hyères; Union sportive Carqueiranne","621",NA
"rc istres","Istres sports rugby; Istres; Istres SC; Istres Sport Rugby; Istres Sports; Istres SR","3025",NA
"rc junkers","Rugby Club Junkers; RC Iunkerebi; RC Junkers; RCユンカース","2896",NA
"RC La Valette","XV du Coudon; La Valette; La Valette-du-Var; RC Canton Garde Pradet; RC La Valette; RC La Valette Le Revest La Garde Le Pradet; RC Valette Revest; RC valettois; RC valettois revestois; RC Valettois Revestois; RCV; RCVR; RCVRGP; Rugby Club La Valette Le Revest La Garde Le Pradet; Rugby Club valettois; Rugby Club valettois revestois; ラ・ヴァレット","2881",NA
"RC Martigues Port-de-Bouc","Rugby Club Port de Bouc; RC Martigues Port-de-Bouc; RC Port-de-Bouc; RCポートドボーク","5434",NA
"RC Maurepas Élancourt","RC Maurepas-Elancourt; RC Maurepas Élancourt","7238",NA
"RC Meaux","RC Pays de Meaux; CS Meaux; RC Meaux; RC pays de Meaux; RCP Meaux","4507",NA
"rc mendoza","Mendoza Rugby Club; Mendoza RC; RC Mendoza","3381",NA
"rc mountfield říčany","RC Říčany; RC Mountfield Říčany; Ricany; Říčany; Rugby Club Říčany","688",NA
"rc port-de-bouc","Rugby Club Port de Bouc; RC Martigues Port-de-Bouc; RC Port-de-Bouc; RCポートドボーク","5434",NA
"rc rouen","Rouen Normandie Rugby; Les Lions; Racing Rugby Club de Rouen; RC Rouen; RNR; Rouen Normandie; Rouen NR; Rugby Club de Rouen; Rugby Club Rouen; Stade Rouen; Stade rouennais; Stade rouennais rugby; Stade rouennais rugby <; ルアンNR; ルーアン","678",NA
"rc seyssens","RC Seyssins; RC Seyssens; RCセイサン; Seyssins","4606",NA
"RC Seyssins","RC Seyssins; RC Seyssens; RCセイサン; Seyssins","4606",NA
"rc sparta praha","RC Sparta Prague; Prague; RC Sparta Praga; Rugby Club Sparta Prague; Rugby Club Sparta Praha; Sparta Praga; Sparta Prague","681",NA
"rc tatra smíchov","RC Tatra Smíchov; Tatra Smíchov; RC Tatra Smichov; Rugby Club Tatra Smíchov","691",NA
"RC Tatra Smíchov","RC Tatra Smíchov; Tatra Smíchov; RC Tatra Smichov; Rugby Club Tatra Smíchov","691",NA
"RC Toulonnais","RC Toulonnais; R.C. Toulon; RC Tottenham; RC Toulon; RCT; RCT Toulon; RCトゥーロン; Rugby-Club Toulonnais; Rugby club toulonnais; Rugby Club Toulonnais; Tolone; Toulon; トゥーロン; 土伦橄榄球俱乐部","315",NA
"RC Vairas","Regbio klubas Vairas; RC Vairas; Vairas","2280",NA
"RC Valenciennes","RC Valenciennois; RC Valenciennes","4939",NA
"RC Versailles","RC Versailles","4500",NA
"rc zelenograd","Zelenograd Rugby Club; RC Zelenograd; RCゼレノグラード; RK Zelenograd; Zelenograd","877",NA
"rchcc","RC Hyères Carqueiranne La Crau; Carqueiranne Hyeres Crau; Carqueiranne-Hyères; Hyères; Hyères-Carqueiranne; RC Carqueiranne; RC Carqueiranne-Hyères; RC Carqueiranne Hyères; RC Hyères-C-C; RC Hyères-Carqueiranne; RC Hyères Carq. Crau; RC Hyères Carq. La Crau; RC Hyères Carqueiranne; RC Hyères CC; RCCH; RCHCC; RCイエール; RRC Hyères-Carq.-La Crau; Rugby club Carqueiranne Hyères; Union sportive Carqueiranne","621",NA
"rcp meaux","RC Pays de Meaux; CS Meaux; RC Meaux; RC pays de Meaux; RCP Meaux","4507",NA
"rcp saint-yrieix","RC Pays de Saint-Yrieix; ARC Saint-Yrieix; RCP Saint-Yrieix","4476",NA
"red rock","Redrock Rugby Club; Red Rock Qauia; Red Rock Qauia Suva; Redrock RC; Red Rock; レッドロック","6948",NA
"red star","Masterton Red Star RC; Masterton; Red Star","6060",NA
"redcliffe","Redcliffe Rugby Club; Redcliffe","7705",NA
"redingensians","Rams RFC; Ensians; Rams; Rams Rugby; Redingensians RFC; Redingensians Rugby Football Club","1744",NA
"reds trial","Scotland A national rugby union team; Whites trial; Blues trial; Reds trial; Scotland Probables; Scotland Possibles; Écosse A; Escocia A; ru a sco; Scotland A; Scozia A rugby; スコットランドA","1786",NA
"reef raiders","Reef Raiders; Port Douglas Rugby Club","7248",NA
"regatas san nicolas","Club de Regatas de San Nicolás; Regatas San Nicolas; CR San Nicolás; Regatas de San Nicolás","3452",NA
"reggio calabria","Società Sportiva Rugby Reggio Calabria; Caronte Reggio Calabria; Caronte Rugby Reggio; Reggio Calabria; Rugby Reggio Calabria; S.S. Rugby Reggio; Società Sportiva Rugby Reggio","853",NA
"Regina Rogues","Regina Rugby; Regina Rogues; Regina Rogues Rugby","7704",NA
"Rehoboth","Rehoboth Rugby Club; Rehoboth RC; Rehoboth","7703",NA
"rennes ec rugby","Rennes Étudiants Club rugby; Rennes EC Rugby; REC; REC Rugby; Rennes EC; Rennes Étudiants Club","2726",NA
"renwick","Renwick Rugby Club","6022",NA
"Renwick","Renwick Rugby Club","6022",NA
"rewa","Rewa; Rewa Rugby; Rewa Colts","4450",NA
"rewa colts","Rewa; Rewa Rugby; Rewa Colts","4450",NA
"Rewa Rugby","Rewa; Rewa Rugby; Rewa Colts","4450",NA
"Rhigos RFC","Rhigos RFC; Rhigos Rugby Football Club","1748",NA
"rhône","ROC La Voulte-Valence; La Voulte-Valence; RCO La Voulte Valence; Rhône; Rhône ovalie club La Voulte-Valence; ROC La Voulte Valence; ローヌ","2188",NA
"Ribérac","Club athlétique ribéracois rugby; Ribérac; CA Ribérac; CA ribéracois; CAR","467",NA
"Richmond","Richmond Rugby Club; Richmond; Richmond F.C.; Richmond FC; Richmond Football Club; Richmond RFC; Richmond Rugby; リッチモンドFC","607",NA
"richmond hospital","Richmond Hospital; Richmond Hospital RC","7702",NA
"Rimini Rugby","ASD Rimini Rugby","5538",NA
"Ripon","Ripon Rugby Union Football Club; Ripon R.U.F.C","1754",NA
"riviera rugby","Rugby Riviera 1975; Rugby Riviera; Riviera; Riviera Rugby; Riviera Rugby 2010 ASD; Rugby Riviera 2005; Rugby Riviera 2005 ASD; Rugby Riviera del Brenta","849",NA
"rk mītava","Regbija klubs Mītava; RK Mītava","7701",NA
"rk petrovice","RK Petrovice; Rugby Klub Petrovice","1728",NA
"rnzaf","Royal New Zealand Air Force; RNZAF","7700",NA
"ro cholet","RO Choletais; Cholet; RO Cholet","4812",NA
"roath windsor rfc","Roath Windsor RFC; Roath Windsor","7699",NA
"Robertson Town RFC","Robertson Town RFC","6376",NA
"Roca Rugby Club","Roca Rugby Club; Roca RC","3493",NA
"rochford hundred","Rochford Hundred Rugby Club; Rochford Hundred","2762",NA
"Rockcliff","Whitley Bay Rockcliff RFC; Rockcliff; Rockcliff RFC; Whitley Bay Rockcliff Rugby Football Club","2663",NA
"Rockwell College","Rockwell College RFC; Rockwell College","5440",NA
"rodez rugby","Rodez Rugby","4628",NA
"rokko seahawks","Rokko Rugby Football Club; Rokko Seahawks; Rokko Fighting Bull; 六甲; 六甲クラブ; 六甲ファイティングブル","2060",NA
"Romagna Rugby","Romagna Rugby Football Club; Romagna Rugby","838",NA
"romania a","Romania A national rugby union team; Roumanie A; Romania A","7255",NA
"romania under-18","Romania national under-18 rugby union team; Roumanie -18; Romania Under-18","7256",NA
"romania under-23","Romania national under-23 rugby union team; Roumanie -23; Romania Under-23","7698",NA
"Romford","Romford and Gidea Park Rugby Club; Romford; Romford and Gidea Park","1760",NA
"rosario","Club Atlético del Rosario; Atletico del Rosario; Atlético del Rosario; CA Rosario; CAロサリオ; Club Atletico del Rosario; Plaza; Rosario; Rosario Athletic; Rosario Athletic Club; クルブ・アトレティコ・デル・ロサリオ","359",NA
"roses united","Roses United","6225",NA
"rosslyn park fc","Rosslyn Park F.C.; F.C. Rosslyn Park; Football Club Rosslyn Park; Rosslyn Park; Rosslyn Park Club; Rosslyn Park F.C; Rosslyn Park FC; Rosslyn Park Football; Rosslyn Park Football Club; Rosslyn Park Rugby Club; Rosslyn Park Rugby Football Club; Rosslyn Park Rugby Union; RPFC; ロズリンパークFC","609",NA
"rotterdamse studenten rc","Rotterdamse Studenten RC; Rotterdamse Studenten Rugby Club","7697",NA
"roundhay","Roundhay RUFC; Roundhay","7696",NA
"roundhegians rfc","Roundhegians; Roundhegians RFC; Roundhegians Rugby Football Club","4289",NA
"roxburgh","Roxburgh RFC","5936",NA
"roxburghshire","Roxburghshire","7695",NA
"royal air force","Royal Air Force Rugby Union; RAF; Royal Air Force","2918",NA
"Royal Air Force","Royal Air Force Rugby Union; RAF; Royal Air Force","2918",NA
"royal engineers rfc","British Army's Royal Engineers; Royal Engineers","7694",NA
"Royal Engineers RFC","British Army's Royal Engineers; Royal Engineers","7694",NA
"Royal Navy","Royal Navy Rugby Union; RNRU; Royal Navy","1768",NA
"Royal Navy Rugby Union","Royal Navy Rugby Union; RNRU; Royal Navy","1768",NA
"royal school of mines","Royal School of Mines","7693",NA
"royan","Sporting Club Royannais; Royan; SC royannais","3299",NA
"ru zaf","South Africa national rugby union team; Afrique du Sud; AmaBokoboko; Bokke; Echipa naţională de rugby a africii de sud; équipe d'Afrique du Sud de rugby a XV; équipe sud-africaine de rugby; Hego Afrikako errugbi selekzioa; Nazionale di rugby a 15 del Sudafrica Under 23; Nazionale di rugby XV del Sudafrica; Reprezentacja Republiki Południowej Afryki w rugby mężczyzn; ru zaf; SA national rugby union team; SA rugby team; SA rugby union team; SARU; Seleção Sul-Africana de Râguebi; Selecção Sul-Africana de Râguebi; Seleccion de rugby de Sudafrica; Selección de rugby de Sudafrica; Seleccion de rugby de Sudáfrica; Selección de Sudáfrica; Seleccion nacional de rugby de Sudafrica; Selección nacional de rugby de Sudafrica; Seleccion nacional de rugby de Sudáfrica; Selección nacional de rugby de Sudáfrica; Sgioba naiseanta rugbaidh Afraga-a-Deas; Sgioba nàiseanta rugbaidh Afraga-a-Deas; South Africa national rugby union; South Africa rugby union team; Springbocks; Springbokke; Sudafrica; Sudáfrica; Südafrikanische Rugbynationalmannschaft; Suid-Afrika nasionale rugbyspan; Suid-Afrika se nasionale rugbyspan; Suid-Afrika se rugbyspan; Suid-Afrikaanse nasionale rugbyspan; Suid-Afrikaanse rugbyspan; Zuid-Afrikaans rugbyteam; Збірна ПАР з регбі; Сборная Южной Африки по регби; Спрингбокс; Спрінгбокс; სამხრეთ აფრიკის ეროვნული რაგბის ნაკრები; スプリングボクス; ラグビー南アフリカ代表; 남아공 럭비 유니온 국가 대표팀; 스프링복스; 南アフリカ; 南アフリカ共和国","52",NA
"Ruabon RFC","Ruabon RFC","7259",NA
"rubano","Roccia Rugby; Rugby Rubano; Roccia Rubano; Rubano; Roccia Rugby Rubano; Rubano Rugby; U.S. Roccia Rugby","837",NA
"Rubano","Roccia Rugby; Rugby Rubano; Roccia Rubano; Rubano; Roccia Rugby Rubano; Rubano Rugby; U.S. Roccia Rugby","837",NA
"Rugby Academy SWERA","South West of England Rugby; South West of England Rugby Academy; SWERA; Rugby Academy SWERA","7692",NA
"Rugby Anzio","Rugby Anzio Club ASD; Anzio; Rugby Anzio","5569",NA
"Rugby Ariccia","Rugby Ariccia","7691",NA
"rugby athletic club angérien","Rugby Athletic Club angérien; RAC angérien; RAC Angérien; RAC Saint-Jean-d'Angély; RACA; S.-J. d'Angély","619",NA
"rugby athlétic club angérien","Rugby Athletic Club angérien; RAC angérien; RAC Angérien; RAC Saint-Jean-d'Angély; RACA; S.-J. d'Angély","619",NA
"rugby badia asd","Rugby Badia; Amatori Rugby Badia; Badia; Rugby Badia 1981; Società Sportiva Rugby Badia; ラグビー・バディア","839",NA
"rugby bassano","Rugby Bassano 1976 ASD; Bassano; Rugby Bassano","5652",NA
"rugby benevento","U.S. Rugby Benevento; Benevento; Rugby Bénévent; Rugby Benevento; Unione Sportiva Rugby Benevento; US Benevento; US Rugby Benevento","859",NA
"Rugby Benevento","U.S. Rugby Benevento; Benevento; Rugby Bénévent; Rugby Benevento; Unione Sportiva Rugby Benevento; US Benevento; US Rugby Benevento","859",NA
"rugby bologna","Rugby Bologna; Bologna; Bologna Rugby; Bologne Rugby; Bolonia; Rugby Bologna 1928; Rugby Bologne; Rugby Bologne 1928","610",NA
"rugby bologna 1928","Rugby Bologna; Bologna; Bologna Rugby; Bologne Rugby; Bolonia; Rugby Bologna 1928; Rugby Bologne; Rugby Bologne 1928","610",NA
"Rugby Brescia","Rugby Brescia; Associazione Sportiva Rugby Brescia; Brescia; Junior Rugby Brescia; XV Leonessa d'Italia","2036",NA
"Rugby Carpi","Rugby Carpi ASD","5542",NA
"rugby casale","Rugby Casale; ASD Rugby Casale; Casale; Casale Rugby","785",NA
"rugby club amiénois","RC Amiens; Rugby Club Amiénois","4499",NA
"rugby club auch","Rugby club Auch; Auch; RC Auch; RCA; オーシュ","2848",NA
"rugby club cavalieri i prato","Rugby Club I Cavalieri; Rugby Club Cavalieri i Prato; Rugby Prato; Cavalieri Prato; Consiag I Cavalieri Prato; Estra I Cavalieri Prato; I Cavalieri; I Cavalieri Prato; RC I Cavalieri Prato; Rugby Club I Cavalieri Prato","123",NA
"rugby club diok","Leidse Rugbyclub DIOK; RC DIOK; RCディオク","363",NA
"Rugby Club I Cavalieri Prato","Rugby Club I Cavalieri; Rugby Club Cavalieri i Prato; Rugby Prato; Cavalieri Prato; Consiag I Cavalieri Prato; Estra I Cavalieri Prato; I Cavalieri; I Cavalieri Prato; RC I Cavalieri Prato; Rugby Club I Cavalieri Prato","123",NA
"rugby club san marcos","Club San Marcos Rugby & Hockey; Club San Marcos; Rugby Club San Marcos","3367",NA
"Rugby Club Strasbourg","Rugby Club Strasbourg; FC Kronenbourg; Football Club Cronenbourg; Football Club de Cronenbourg; Racing Club Strasbourg rugby; RC Strasbourg; RCストラスブール; Rugby club Strasbourg; Rugby Club Strasbourg Alsace; Strasbourg AR","626",NA
"rugby club trignacais","RC Trignac; Rugby Club Trignacais","4489",NA
"Rugby Club Val de Bièvres","RC Val de Bievre; Rugby Club Val de Bievre; Rugby Club Val de Bièvres","7690",NA
"Rugby Como","Rugby Como ASD; Como; Rugby Como","5605",NA
"Rugby Crema","ASD Crema Rugby Club; Rugby Crema","5588",NA
"Rugby Firenze","UR Firenze; Unione Rugby Firenze; Rugby Firenze","5514",NA
