,wiki_name,wpPage,stintType,timePeriod,teamName,matchesPlayed,pointsScored
6576,Peter Jones,"https://en.wikipedia.org/wiki/Peter_Jones_(rugby_union,_born_1963)",international,1990-92,scotland 'b',0,0
6577,Peter Jones,"https://en.wikipedia.org/wiki/Peter_Jones_(rugby_union,_born_1963)",international,1991-92,scotland 'a',0,0
6578,Peter Jones,"https://en.wikipedia.org/wiki/Peter_Jones_(rugby_union,_born_1963)",international,1992,scotland,0,0
6579,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,amateur,2008,maties,0,5
6580,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,senior_club,2006-2008,western province,0,56
6581,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,senior_club,2008-2009,swd eagles,0,193
6582,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,senior_club,2010-2011,pumas,0,195
6583,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,senior_club,2012-present,boland cavaliers,0,73
6584,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,international,2005,south africa under-19,0,0
6585,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,international,2012,south african barbarians (south),0,0
6586,Ricardo Croy,https://en.wikipedia.org/wiki/Ricardo_Croy,international,2013,south africa president's xv,0,7
6587,Alexander Bland,https://en.wikipedia.org/wiki/Alexander_Bland,amateur,1884-1894,cardiff rfc,0,0
6588,Alexander Bland,https://en.wikipedia.org/wiki/Alexander_Bland,amateur,-,london welsh rfc,0,0
6589,Ewan Davies,https://en.wikipedia.org/wiki/Ewan_Davies,amateur,1910-1913,cardiff rfc,0,0
6590,Ewan Davies,https://en.wikipedia.org/wiki/Ewan_Davies,amateur,-,london welsh rfc,0,0
6591,Ewan Davies,https://en.wikipedia.org/wiki/Ewan_Davies,amateur,-,middlesex,0,0
6592,Ernie George,https://en.wikipedia.org/wiki/Ernie_George,amateur,-,pontypridd rfc,0,0
6593,Ernie George,https://en.wikipedia.org/wiki/Ernie_George,amateur,-,cardiff rfc,0,0
6594,Ernie George,https://en.wikipedia.org/wiki/Ernie_George,amateur,-,london welsh rfc,0,0
6595,Ernie George,https://en.wikipedia.org/wiki/Ernie_George,amateur,-,swansea rfc,0,0
6596,Ernie George,https://en.wikipedia.org/wiki/Ernie_George,amateur,-,plymouth albion r.f.c.,0,0
6597,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,0,cross keys rfc,0,0
6598,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,1953-1964,newport rfc,0,0
6599,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,1964-1965,tredegar rfc,0,0
6600,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,1966-1967,newport rfc,0,0
6601,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,-,devonport services,0,0
6602,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,-,combined services,0,0
6603,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,-,royal navy,0,0
6604,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,-,barbarian f.c.,0,0
6605,Brian Jones,https://en.wikipedia.org/wiki/Brian_Jones_(rugby_union),amateur,-,devon,0,0
6606,Ivor Morgan,https://en.wikipedia.org/wiki/Ivor_Morgan,amateur,1905-0,swansea rfc,0,0
6607,Ivor Morgan,https://en.wikipedia.org/wiki/Ivor_Morgan,amateur,1908,glamorgan county rfc,0,0
6608,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,amateur,-,alnwick,0,0
6609,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,amateur,-,morpeth rfc,0,0
6610,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,senior_club,2004-2008,newcastle falcons,0,263
6611,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,senior_club,2008-2014,leicester tigers,0,0
6612,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,senior_club,2014-2017,toulouse,0,337
6613,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,senior_club,2017-2021,newcastle falcons,0,348
6614,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,senior_club,2004-2021,total,0,0
6615,Toby Flood,https://en.wikipedia.org/wiki/Toby_Flood,international,2006-2014,england,0,301
6616,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,amateur,2005-2009,james bay aa,0,0
6617,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,amateur,2018-2020,ayr,0,0
6618,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,senior_club,2007-2008,saracens,0,0
6619,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,senior_club,2009-2015,glasgow warriors,0,215
6620,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,senior_club,2015-2017,scarlets,0,100
6621,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,senior_club,2017-2018,newcastle falcons,0,5
6622,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,senior_club,2018-2020,glasgow warriors,0,60
6623,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,senior_club,2021-2022,la giltinis,0,45
6624,D.T.H. van der Merwe,https://en.wikipedia.org/wiki/D._T._H._van_der_Merwe,international,2006-2019,canada,0,190
6625,Phil Waller,https://en.wikipedia.org/wiki/Phil_Waller_(rugby_union),amateur,1906-1910,newport rfc,0,0
6626,Phil Waller,https://en.wikipedia.org/wiki/Phil_Waller_(rugby_union),amateur,-,somerset,0,0
6627,Phil Waller,https://en.wikipedia.org/wiki/Phil_Waller_(rugby_union),amateur,-,golden lions,0,0
6628,Keith Robertson,"https://en.wikipedia.org/wiki/Keith_Robertson_(rugby_union,_born_1954)",amateur,-,melrose,0,0
6629,Keith Robertson,"https://en.wikipedia.org/wiki/Keith_Robertson_(rugby_union,_born_1954)",senior_club,-,south of scotland,0,0
6630,Keith Robertson,"https://en.wikipedia.org/wiki/Keith_Robertson_(rugby_union,_born_1954)",international,1978,scotland 'b',0,0
6631,Keith Robertson,"https://en.wikipedia.org/wiki/Keith_Robertson_(rugby_union,_born_1954)",international,1978-89,scotland,0,41
6632,Dai Evans,https://en.wikipedia.org/wiki/Dai_Evans,amateur,1892-1897,canton divisional police,0,0
6633,Dai Evans,https://en.wikipedia.org/wiki/Dai_Evans,amateur,1896-1898,cardiff rfc,0,0
6634,Dai Evans,https://en.wikipedia.org/wiki/Dai_Evans,amateur,1897-0,glamorgan police rfc,0,0
6635,Hugh Rowley,https://en.wikipedia.org/wiki/Hugh_Rowley,amateur,c.1879,manchester football club,0,0
6636,Hugh Rowley,https://en.wikipedia.org/wiki/Hugh_Rowley,amateur,1877-1878,cheshire,0,0
6637,Hugh Rowley,https://en.wikipedia.org/wiki/Hugh_Rowley,amateur,1879-c.1881,lancashire,0,0
6638,Hugh Rowley,https://en.wikipedia.org/wiki/Hugh_Rowley,amateur,-,north of england,0,0
6639,Cormac Brennan,https://en.wikipedia.org/wiki/Cormac_Brennan,amateur,2015-,galwegians,0,0
6640,Cormac Brennan,https://en.wikipedia.org/wiki/Cormac_Brennan,senior_club,2017-2018,connacht,0,0
6641,Cormac Brennan,https://en.wikipedia.org/wiki/Cormac_Brennan,international,2013,ireland schoolboys,0,0
6642,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,amateur,2014,college rovers,0,30
6643,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2003-2007,boland cavaliers,0,165
6644,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2006,stormers,0,10
6645,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2008-2010,cheetahs,0,75
6646,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2008-2010,free state cheetahs,0,130
6647,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2011,→griffons,0,0
6648,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2012,eastern province kings,0,15
6649,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2013,falcons,0,30
6650,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,senior_club,2014,sharks (currie cup),0,5
6651,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,international,2004-2005,south africa under-20,0,0
6652,Jongi Nokwe,https://en.wikipedia.org/wiki/Jongi_Nokwe,international,2008-2009,south africa,0,25
6653,Howell Jones,https://en.wikipedia.org/wiki/Howell_Jones,amateur,-,neath excelsiors,0,0
6654,Howell Jones,https://en.wikipedia.org/wiki/Howell_Jones,amateur,-,neath rfc,0,0
6655,Howell Jones,https://en.wikipedia.org/wiki/Howell_Jones,amateur,-,glamorgan,0,0
6656,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,amateur,-,edinburgh academicals,0,0
6657,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,amateur,-,heriots,0,0
6658,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,1995-96,west hartlepool,0,0
6659,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,1996-98,edinburgh,0,0
6660,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,1997-98,→caledonia reds,0,0
6661,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,1998-99,glasgow warriors,0,5
6662,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,1999-2000,stade français,0,0
6663,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,2000,petrarca rugby,0,0
6664,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,senior_club,1992-95,edinburgh district,0,0
6665,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,international,1992,scotland 'b',0,0
6666,Derrick Patterson,https://en.wikipedia.org/wiki/Derrick_Patterson,international,1994-95,scotland,0,0
6667,Bob Keddie,https://en.wikipedia.org/wiki/Bob_Keddie_(rugby_union),amateur,-,watsonians,0,0
6668,Bob Keddie,https://en.wikipedia.org/wiki/Bob_Keddie_(rugby_union),amateur,-,london scottish,0,0
6669,Bob Keddie,https://en.wikipedia.org/wiki/Bob_Keddie_(rugby_union),senior_club,-,edinburgh district,0,0
6670,Bob Keddie,https://en.wikipedia.org/wiki/Bob_Keddie_(rugby_union),international,1967,scotland,0,0
6671,Allan Roy,https://en.wikipedia.org/wiki/Allan_Roy,amateur,-,waterloo,0,0
6672,Allan Roy,https://en.wikipedia.org/wiki/Allan_Roy,senior_club,1938,scotland possibles,0,0
6673,Allan Roy,https://en.wikipedia.org/wiki/Allan_Roy,international,1938-39,scotland,0,0
6674,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),amateur,1910-20,kirkcaldy,0,0
6675,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),amateur,1919-20,rafru,0,0
6676,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),senior_club,1919,midlands district,0,0
6677,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),senior_club,1919,north of scotland district,0,0
6678,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),senior_club,1919,provinces district,0,0
6679,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),senior_club,1921-23,british columbia,0,0
6680,George Thom,https://en.wikipedia.org/wiki/George_Thom_(rugby_union),international,1920,scotland,0,0
6681,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,amateur,2012-2013,uj,0,55
6682,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2010-2011,welwitschias,0,136
6683,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2010,falcons,0,24
6684,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2013-2014,golden lions xv,0,37
6685,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2013-2014,lions,0,0
6686,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2013,golden lions,0,0
6687,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2014-2016,exeter chiefs,0,5
6688,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2016,welwitschias,0,5
6689,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2017,southern kings,0,0
6690,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2017,eastern province kings,0,0
6691,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,senior_club,2018-present,welwitschias,0,0
6692,Chrysander Botha,https://en.wikipedia.org/wiki/Chrysander_Botha,international,2008-present,namibia,0,215
6693,Bruce Thomson,https://en.wikipedia.org/wiki/Bruce_Thomson_(rugby_union),amateur,-,london scottish,0,0
6694,Rex Mossop,https://en.wikipedia.org/wiki/Rex_Mossop,amateur,1947-51,manly rufc,0,0
6695,Richard Hill,"https://en.wikipedia.org/wiki/Richard_Hill_(rugby_union,_born_1973)",amateur,1989-1993,salisbury,0,0
6696,Richard Hill,"https://en.wikipedia.org/wiki/Richard_Hill_(rugby_union,_born_1973)",senior_club,1993–2008,saracens,0,0
6697,Richard Hill,"https://en.wikipedia.org/wiki/Richard_Hill_(rugby_union,_born_1973)",international,1997-2008,england,0,60
6698,Richard Hill,"https://en.wikipedia.org/wiki/Richard_Hill_(rugby_union,_born_1973)",international,1997-2005,british & irish lions,0,0
6699,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,amateur,2011-13,uni tucumán,0,0
6700,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,senior_club,2011-12,uni tucumán,0,0
6701,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,senior_club,2012-17,pampas xv,0,27
6702,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,senior_club,2015-16,albi,0,8
6703,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,senior_club,2017-18,rugby viadana,0,0
6704,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,senior_club,2018-,cornish pirates,0,0
6705,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,international,2011,argentina u20,0,0
6706,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,international,2012-,argentina,0,5
6707,Javier Rojas,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,international,2013−17,argentina 7s7s,0,358
6708,J. S. Thomson,https://en.wikipedia.org/wiki/J._S._Thomson,amateur,-,university of st andrews rfc,0,0
6709,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),amateur,1973,paarl teachers training college,0,0
6710,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),amateur,1979-1985,stellenbosch university (maties),0,0
6711,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),amateur,1977-1978,free state defence,0,0
6712,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),senior_club,1973,boland,0,50
6713,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),senior_club,1979-1985,western province,0,176
6714,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),senior_club,1977-1978,free state,0,60
6715,Hennie Bekker,https://en.wikipedia.org/wiki/Hennie_Bekker_(rugby_union),international,1981,south africa,0,4
6716,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,amateur,1998-2001,galwegians,0,0
6717,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,senior_club,2001-2004,connacht,0,0
6718,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,senior_club,2004-2008,northampton saints,0,5
6719,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,senior_club,2008-2011,brive,0,10
6720,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,senior_club,2011-2013,leinster,0,5
6721,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,senior_club,2013-2015,oyonnax,0,5
6722,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,international,1999,ireland u19,0,0
6723,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,international,2001,ireland u21,0,0
6724,Damian Browne,https://en.wikipedia.org/wiki/Damian_Browne,international,2006,ireland a,0,0
6725,Nick Youngs,https://en.wikipedia.org/wiki/Nick_Youngs,amateur,1981-1988,leicester tigers,0,0
6726,Bert Gould,https://en.wikipedia.org/wiki/Bert_Gould,amateur,1879-1887,newport rfc,0,0
6727,Cheswin Williams,https://en.wikipedia.org/wiki/Cheswin_Williams,amateur,2006-present,saldanha,0,0
6728,Cheswin Williams,https://en.wikipedia.org/wiki/Cheswin_Williams,senior_club,2012-present,boland cavaliers,0,44
6729,Fabio Ongaro,https://en.wikipedia.org/wiki/Fabio_Ongaro,amateur,1988-1995,casale,0,0
6730,Fabio Ongaro,https://en.wikipedia.org/wiki/Fabio_Ongaro,senior_club,1995-1998,casale,0,15
6731,Fabio Ongaro,https://en.wikipedia.org/wiki/Fabio_Ongaro,senior_club,1998-2006,benetton treviso,0,60
6732,Fabio Ongaro,https://en.wikipedia.org/wiki/Fabio_Ongaro,senior_club,2006-2010,saracens,0,5
6733,Fabio Ongaro,https://en.wikipedia.org/wiki/Fabio_Ongaro,senior_club,2010-2012,aironi,0,0
6734,Fabio Ongaro,https://en.wikipedia.org/wiki/Fabio_Ongaro,international,2000-2012,italy,0,25
6735,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,amateur,2013-2014,aas sarcelles,0,0
6736,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,amateur,2014-2018,massy,0,0
6737,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,senior_club,2018-,racing 92,0,67
6738,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,senior_club,2021-2023,→pau(loan),0,50
6739,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,international,2018-2020,france u20,0,60
6740,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,international,2018,french barbarians,0,0
6741,Jordan Joseph,https://en.wikipedia.org/wiki/Jordan_Joseph,international,2024-,france,0,0
6742,James Bevan,https://en.wikipedia.org/wiki/James_Bevan,amateur,1877-1880,cambridge university r.u.f.c.,0,0
6743,James Bevan,https://en.wikipedia.org/wiki/James_Bevan,amateur,1882,clifton rfc,0,0
6744,James Bevan,https://en.wikipedia.org/wiki/James_Bevan,amateur,1880-1881,newport rfc,0,0
6745,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),amateur,2007-10,sunnybank,0,0
6746,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),senior_club,2007,east coast aces,0,0
6747,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),senior_club,2014,queensland country,0,6
6748,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),senior_club,2018,sydney rays,0,0
6749,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),senior_club,2020-,london irish,0,0
6750,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),international,2010-2020,australia,0,15
6751,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),international,2008,australia u20,0,0
6752,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),international,2007,australia u19,0,0
6753,Rob Simmons,https://en.wikipedia.org/wiki/Rob_Simmons_(rugby_union),international,2006,australian schoolboys,0,0
6754,Mossie Lawlor,https://en.wikipedia.org/wiki/Mossy_Lawlor,amateur,1998-2008,shannon,0,0
6755,Mossie Lawlor,https://en.wikipedia.org/wiki/Mossy_Lawlor,amateur,2009-2012,shannon,0,0
6756,Mossie Lawlor,https://en.wikipedia.org/wiki/Mossy_Lawlor,amateur,2012-2015,ul bohemians,0,0
6757,Mossie Lawlor,https://en.wikipedia.org/wiki/Mossy_Lawlor,senior_club,2001-2008,munster,0,94
6758,Mossie Lawlor,https://en.wikipedia.org/wiki/Mossy_Lawlor,senior_club,2008,london wasps,0,0
6759,Fletcher Buchanan,https://en.wikipedia.org/wiki/Fletcher_Buchanan,amateur,-,oxford university,0,0
6760,Fletcher Buchanan,https://en.wikipedia.org/wiki/Fletcher_Buchanan,amateur,-,kelvinside academicals,0,0
6761,Fletcher Buchanan,https://en.wikipedia.org/wiki/Fletcher_Buchanan,senior_club,1911,whites trial,0,0
6762,Fletcher Buchanan,https://en.wikipedia.org/wiki/Fletcher_Buchanan,international,1910-11,scotland,0,0
6763,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,amateur,1984-97,glasgow high kelvinside,0,0
6764,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,amateur,1987,greytown,0,0
6765,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,amateur,1996,te puke sports,0,0
6766,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,senior_club,1996-97,glasgow warriors,0,0
6767,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,senior_club,-,wairarapa bush,0,0
6768,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,senior_club,-,glasgow district,0,0
6769,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,senior_club,-,bay of plenty,0,0
6770,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,international,1988-90,scotland 'b',0,0
6771,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,international,1992-96,scotland 'a',0,0
6772,Shade Munro,https://en.wikipedia.org/wiki/Shade_Munro,international,1994-97,scotland,0,0
6773,Dolph Botha,https://en.wikipedia.org/wiki/Dolph_Botha,amateur,2014-2016,ufs shimlas,0,0
