origWdId,origName,esName,wpPage,startYear,endYear,teamName,teamWP,matchesPlayed,pointsScored
Q3351185,Olivier Magne,Olivier Magne,Olivier_Magne,1997,1999,CA Brive-Corrèze,/wiki/Club_Athl%C3%A9tique_Brive-Corr%C3%A8ze,,
Q3351185,Olivier Magne,Olivier Magne,Olivier_Magne,1999,2005,ASM Clermont,/wiki/ASM_Clermont_Auvergne,,
Q3351185,Olivier Magne,Olivier Magne,Olivier_Magne,2005,2007,London Irish,/wiki/London_Irish,,
Q3351349,Olivier Roumat,Olivier Roumat,Olivier_Roumat,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,61,
Q3351349,Olivier Roumat,Olivier Roumat,Olivier_Roumat,1985,1997,US Dacquoise,/wiki/Union_Sportive_Dacquoise,,
Q3351349,Olivier Roumat,Olivier Roumat,Olivier_Roumat,1995,,Natal Sharks,/wiki/Natal_Sharks,,
Q3351349,Olivier Roumat,Olivier Roumat,Olivier_Roumat,1997,1998,Stade Français Paris,/wiki/Stade_Fran%C3%A7ais_Paris,,
Q3351349,Olivier Roumat,Olivier Roumat,Olivier_Roumat,1998,2003,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3351501,Ollie Campbell,Ollie Campbell,Ollie_Campbell,1976,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,22,217
Q3351501,Ollie Campbell,Ollie Campbell,Ollie_Campbell,1972,1986,Old Belvedere R.F.C. ,,,
Q3351501,Ollie Campbell,Ollie Campbell,Ollie_Campbell,1974,1984,Leinster Rugby,/wiki/Leinster_Rugby,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,,,Rumania,/wiki/Selecci%C3%B3n_de_rugby_de_Rumania,73,75
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2001,02,Grenoble,/wiki/FC_Grenoble,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2002,04,Biarritz,/wiki/Biarritz_Olympique,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2004,12,Perpignan,/wiki/USA_Perpignan,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2012,14,Carcassonne,/wiki/US_Carcassonne,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2014,15,Provence,/wiki/Provence_Rugby,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2015,16,Carcassonne ,,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2016,18,Salanque CR ,,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2019,,CSM Bucarest ,,,
Q3358954,Ovidiu Tonița,Ovidiu Toniţa,Ovidiu_Toni%C8%9Ba,2019,,Foyer Laïque Haut Vernet ,,,
Q3358996,Owen Finegan,Owen Finegan,Owen_Finegan,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,56,
Q3358996,Owen Finegan,Owen Finegan,Owen_Finegan,1991,1995,Randwick DRUFC ,,,
Q3358996,Owen Finegan,Owen Finegan,Owen_Finegan,1996,2005,Brumbies,/wiki/Brumbies,,
Q3358996,Owen Finegan,Owen Finegan,Owen_Finegan,2005,2006,Newcastle Falcons,/wiki/Newcastle_Falcons,,
Q3358996,Owen Finegan,Owen Finegan,Owen_Finegan,2006,2007,Leinster Rugby,/wiki/Leinster_Rugby,,
Q3358996,Owen Finegan,Owen Finegan,Owen_Finegan,2007,,Leicester Tigers,/wiki/Leicester_Tigers,,
Q3359973,Pablo Garretón,Pablo Garretón,Pablo_Garret%C3%B3n,,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,31,
Q3359973,Pablo Garretón,Pablo Garretón,Pablo_Garret%C3%B3n,1984,1992,Universitario,/wiki/Universitario_Rugby_Club_(Tucum%C3%A1n),,
Q3359973,Pablo Garretón,Pablo Garretón,Pablo_Garret%C3%B3n,1992,1996,Belgrano Athletic Club,/wiki/Belgrano_Athletic_Club,,
Q3359973,Pablo Garretón,Pablo Garretón,Pablo_Garret%C3%B3n,1997,1999,Hindú Club,/wiki/Hind%C3%BA_Club,,
Q3359973,Pablo Garretón,Pablo Garretón,Pablo_Garret%C3%B3n,2000,2002,Universitario,/wiki/Universitario_Rugby_Club_(Tucum%C3%A1n),,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,,,Uruguay,/wiki/Selecci%C3%B3n_de_rugby_del_Uruguay,48,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,1994,1998,Montevideo Cricket Club,/wiki/Montevideo_Cricket_Club,,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,1998,2000,Bristol Rugby,/wiki/Bristol_Rugby,,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,2000,2006,Stade Français Paris,/wiki/Stade_Fran%C3%A7ais_Paris,,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,2006,2008,Union Sportive Montauban,/wiki/Union_Sportive_Montauban,,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,2008,2010,Avenir Valencien ,,,
Q3359982,Pablo Lemoine,Pablo Lemoine,Pablo_Lemoine,2010,2012,Montevideo Cricket Club,/wiki/Montevideo_Cricket_Club,,
Q3367547,Pascal Ondarts,Pascal Ondarts,Pascal_Ondarts,1986,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,42,4
Q3367547,Pascal Ondarts,Pascal Ondarts,Pascal_Ondarts,1977,1993,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3368550,Pat Lam,Pat Lam,Pat_Lam,1991,,Samoa,/wiki/Selecci%C3%B3n_de_rugby_de_Samoa,34,25
Q3368550,Pat Lam,Pat Lam,Pat_Lam,1990,1995,Auckland ,,,
Q3368550,Pat Lam,Pat Lam,Pat_Lam,1996,,Crusaders,/wiki/Crusaders_(Super_Rugby),,
Q3368550,Pat Lam,Pat Lam,Pat_Lam,1996,1998,Newcastle Falcons ,,,
Q3368550,Pat Lam,Pat Lam,Pat_Lam,1998,2001,Northampton Saints,/wiki/Northampton_Saints,,
Q3368550,Pat Lam,Pat Lam,Pat_Lam,2001,2002,Newcastle Falcons ,,,
Q3368577,Pat Palmer,Pat Palmer,Pat_Palmer,,,Canadá,/wiki/Selecci%C3%B3n_de_rugby_de_Canad%C3%A1,17,
Q3368577,Pat Palmer,Pat Palmer,Pat_Palmer,1982,1992,UBC Old Boys Ravens  ,,,
Q3369432,Patrick Estève,Patrick Estève,Patrick_Est%C3%A8ve,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,25,
Q3369432,Patrick Estève,Patrick Estève,Patrick_Est%C3%A8ve,1978,1980,Stade Lavelanétien ,,,
Q3369432,Patrick Estève,Patrick Estève,Patrick_Est%C3%A8ve,1980,1987,RC Narbonne,/wiki/RC_Narbonne,,
Q3370513,Paul Arnold,Paul Arnold,Paul_Arnold,,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,16,
Q3370513,Paul Arnold,Paul Arnold,Paul_Arnold,1987,2011,Swansea RFC,/wiki/Swansea_RFC,,
Q3371365,Paul Grayson,Paul Grayson,Paul_Grayson,,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,32,
Q3371365,Paul Grayson,Paul Grayson,Paul_Grayson,1991,2005,Northampton Saints,/wiki/Northampton_Saints,,
Q3371822,Paul McLean,Paul McLean,Paul_McLean_(rugbista),1974,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,30,260
Q3371822,Paul McLean,Paul McLean,Paul_McLean_(rugbista),1972,1982,Brothers Old Boys ,,,
Q3371822,Paul McLean,Paul McLean,Paul_McLean_(rugbista),1973,1982,Queensland Reds ,,,
Q3371870,Paul Moriarty,Paul Moriarty,Paul_Moriarty,,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,21,
Q3371870,Paul Moriarty,Paul Moriarty,Paul_Moriarty,1983,1988,Swansea RFC,/wiki/Swansea_RFC,,
Q3372090,Paul Rendall,Paul Rendall,Paul_Rendall,1984,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,28,0
Q3372289,Paul Thorburn,Paul Thorburn,Paul_Thorburn,,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,37,
Q3372289,Paul Thorburn,Paul Thorburn,Paul_Thorburn,1982,1987,Ebbw Vale RFC ,,,
Q3372289,Paul Thorburn,Paul Thorburn,Paul_Thorburn,1987,1991,Neath RFC ,,,
Q3372650,Paulică Ion,Ion Paulică,Ion_Paulic%C4%83,,,Rumania,/wiki/Selecci%C3%B3n_de_rugby_de_Rumania,70,5
Q3372650,Paulică Ion,Ion Paulică,Ion_Paulic%C4%83,2013,,Steaua București(2005-2007)Bath(2007-2009)London Irish(2009-2012)London Welsh(2012-2013)Perpignan,/w/index.php?title=CSA_Steaua_Bucure%C8%99ti_(rugby)&action=edit&redlink=1,,
Q3374132,Pedro Sporleder,Pedro Sporleder,Pedro_Sporleder,,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,78,
Q3374132,Pedro Sporleder,Pedro Sporleder,Pedro_Sporleder,1989,2007,Curupaytí,/wiki/Curupayt%C3%AD_Club_de_Rugby,,
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,,,Samoa,/wiki/Selecci%C3%B3n_de_rugby_de_Samoa,7,0
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,0,,2004-2006Highlanders (rugby)2 ,/wiki/Highlanders_(rugby),,
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,5,,2006-2007Leeds Tykes12 ,/wiki/Leeds_Carnegie,,
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,25,,2007- 2009Crociati Rugby39 ,/wiki/Crociati_Rugby,,
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,25,,2009-2014Biarritz Olympique111 ,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,0,,2014- 2017Aviron Bayonnais67,/wiki/Aviron_Bayonnais,,
Q3374566,Pelu Taele-Pavihi,Pelu Taele-Pavihi,Pelu_Taele-Pavihi,0,,2017- presenteRC Narbonne29 ,/wiki/RC_Narbonne,,
Q3376482,Peter Brown,Peter Brown,Peter_Brown_(rugby),1964,,Escocia,/wiki/Selecci%C3%B3n_de_rugby_de_Escocia,27,65
Q3376542,Peter Dixon,Peter Dixon,Peter_Dixon,1971,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,22,16
Q3376886,Peter Slattery,Peter Slattery,Peter_Slattery,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,17,
Q3376886,Peter Slattery,Peter Slattery,Peter_Slattery,1985,1995,Queensland Reds,/wiki/Queensland_Reds,,
Q3378783,Phil Greening,Phil Greening,Phil_Greening,,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,24,
Q3378783,Phil Greening,Phil Greening,Phil_Greening,1996,1999,Gloucester Rugby,/wiki/Gloucester_Rugby,,
Q3378783,Phil Greening,Phil Greening,Phil_Greening,1999,2000,Sale Sharks,/wiki/Sale_Sharks,,
Q3378783,Phil Greening,Phil Greening,Phil_Greening,2000,2005,London Wasps,/wiki/London_Wasps,,
Q3378800,Phil Kearns,Phil Kearns,Phil_Kearns,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,67,
Q3378800,Phil Kearns,Phil Kearns,Phil_Kearns,1987,1999,Randwick DRUFC,/wiki/Randwick_DRUFC,,
Q3378800,Phil Kearns,Phil Kearns,Phil_Kearns,1997,1999,NSW Waratahs,/wiki/New_South_Wales_Waratahs,,
Q3378838,Phil Waugh,Phil Waugh,Phil_Waugh,2000,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,79,20
Q3378838,Phil Waugh,Phil Waugh,Phil_Waugh,1999,2011,NSW Waratahs ,,,
Q3379342,Philippe Bernat-Salles,Philippe Bernat-Salles,Philippe_Bernat-Salles,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,41,
Q3379342,Philippe Bernat-Salles,Philippe Bernat-Salles,Philippe_Bernat-Salles,1988,1995,Section Paloise,/wiki/Section_Paloise,,
Q3379342,Philippe Bernat-Salles,Philippe Bernat-Salles,Philippe_Bernat-Salles,1995,1996,Union Bordeaux Bègles,/wiki/Union_Bordeaux_B%C3%A8gles,,
Q3379342,Philippe Bernat-Salles,Philippe Bernat-Salles,Philippe_Bernat-Salles,1996,1998,Section Paloise,/wiki/Section_Paloise,,
Q3379342,Philippe Bernat-Salles,Philippe Bernat-Salles,Philippe_Bernat-Salles,1998,2005,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3380687,Philippe Saint-André,Philippe Saint-André,Philippe_Saint-Andr%C3%A9,1990,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,69,152
Q3380687,Philippe Saint-André,Philippe Saint-André,Philippe_Saint-Andr%C3%A9,1988,1996,ASM Clermont Auvergne ,,,
Q3380687,Philippe Saint-André,Philippe Saint-André,Philippe_Saint-Andr%C3%A9,1996,2000,Gloucester Rugby ,,,
Q3383662,Pierre Albaladejo,Pierre Albaladejo,Pierre_Albaladejo,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,30,
Q3383662,Pierre Albaladejo,Pierre Albaladejo,Pierre_Albaladejo,1952,1966,Union Sportive Dacquoise,/wiki/Union_Sportive_Dacquoise,,
Q3383935,Pierre Berbizier,Pierre Berbizier,Pierre_Berbizier,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,56,
Q3383935,Pierre Berbizier,Pierre Berbizier,Pierre_Berbizier,1976,1985,FC Lourdes,/wiki/FC_Lourdes,,
Q3383935,Pierre Berbizier,Pierre Berbizier,Pierre_Berbizier,1985,1991,SU Agen,/wiki/Sporting_Union_Agen,,
Q3384623,Pierre Danos,Pierre Danos,Pierre_Danos,1954,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,17,15
Q3387305,Pierre Villepreux,Pierre Villepreux,Pierre_Villepreux,1967,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,34,166
Q3387305,Pierre Villepreux,Pierre Villepreux,Pierre_Villepreux,1962,1965,CA Brive-Corrèze ,,,
Q3387305,Pierre Villepreux,Pierre Villepreux,Pierre_Villepreux,1965,1975,Stade Toulousain ,,,
Q3388004,Pieter Hendriks,Pieter Hendriks,Pieter_Hendriks,,,Sudáfrica,/wiki/Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica,14,
Q3388004,Pieter Hendriks,Pieter Hendriks,Pieter_Hendriks,1990,1997,Golden Lions,/wiki/Golden_Lions,,
Q3388004,Pieter Hendriks,Pieter Hendriks,Pieter_Hendriks,1996,1997,Lions,/wiki/Lions_(Super_Rugby),,
Q3388026,Pieter Rossouw,Pieter Rossouw,Pieter_Rossouw,,,Sudáfrica,/wiki/Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica,43,
Q3388026,Pieter Rossouw,Pieter Rossouw,Pieter_Rossouw,1994,2004,Western Province,/wiki/Western_Province,,
Q3388026,Pieter Rossouw,Pieter Rossouw,Pieter_Rossouw,1996,2001,Stormers,/wiki/Stormers,,
Q3388026,Pieter Rossouw,Pieter Rossouw,Pieter_Rossouw,2002,,London Irish,/wiki/London_Irish,,
Q3388026,Pieter Rossouw,Pieter Rossouw,Pieter_Rossouw,2003,2004,Stormers,/wiki/Stormers,,
Q3401755,Toby Faletau,Taulupe Faletau,Taulupe_Faletau,2011,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,76,35
Q3401755,Toby Faletau,Taulupe Faletau,Taulupe_Faletau,2009,2016,Dragons ,,,
Q3401755,Toby Faletau,Taulupe Faletau,Taulupe_Faletau,2016,,Bath Rugby ,,,
Q3403741,Rhys Priestland,Rhys Priestland,Rhys_Priestland,,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,39,74
Q3403741,Rhys Priestland,Rhys Priestland,Rhys_Priestland,2006,09,Llanelli RFC,/wiki/Llanelli_RFC,,
Q3403741,Rhys Priestland,Rhys Priestland,Rhys_Priestland,2007,15,Scarlets,/wiki/Scarlets,,
Q3403741,Rhys Priestland,Rhys Priestland,Rhys_Priestland,2015,,Bath,/wiki/Bath_Rugby,,
Q3411871,Pépito Elhorga,Pépito Elhorga,P%C3%A9pito_Elhorga,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,18,
Q3411871,Pépito Elhorga,Pépito Elhorga,P%C3%A9pito_Elhorga,1997,2001,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3411871,Pépito Elhorga,Pépito Elhorga,P%C3%A9pito_Elhorga,2001,2007,Sporting Union Agen,/wiki/Sporting_Union_Agen,,
Q3411871,Pépito Elhorga,Pépito Elhorga,P%C3%A9pito_Elhorga,2007,2012,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q3417243,Rafael Madero,Rafael Madero,Rafael_Madero,,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,39,
Q3417243,Rafael Madero,Rafael Madero,Rafael_Madero,1977,1991,San Isidro Club ,,,
Q3418242,Ralph Caulton,Ralph Caulton,Ralph_Caulton,1959,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,16,24
Q3418271,Ralph Keyes,Ralph Keyes,Ralph_Keyes,,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,8,
Q3419402,Raphaël Bastide,Rafael Bastide,Rafael_Bastide_Guti%C3%A9rrez,,,España,/wiki/Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a,,
Q3420549,Ray Nelson,Ray Nelson,Ray_Nelson_(rugbista),,,Estados Unidos,/wiki/Selecci%C3%B3n_de_rugby_de_Estados_Unidos,25,
Q3420549,Ray Nelson,Ray Nelson,Ray_Nelson_(rugbista),1980,1992,? ,,,
Q3428323,Reuben Thorne,Reuben Thorne,Reuben_Thorne,,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,50,
Q3428323,Reuben Thorne,Reuben Thorne,Reuben_Thorne,1995,2008,Canterbury RFU,/wiki/Canterbury_RFU,,
Q3428323,Reuben Thorne,Reuben Thorne,Reuben_Thorne,1997,2008,Crusaders,/wiki/Crusaders_(Super_Rugby),,
Q3428323,Reuben Thorne,Reuben Thorne,Reuben_Thorne,2008,2009,Yamaha Júbilo,/w/index.php?title=Yamaha_J%C3%BAbilo&action=edit&redlink=1,,
Q3430269,Ricardo Le Fort,Ricardo Le Fort,Ricardo_Le_Fort,,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,16,
Q3430269,Ricardo Le Fort,Ricardo Le Fort,Ricardo_Le_Fort,1984,2001,Tucumán Rugby Club ,,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,31,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,1994,1998,US Dacquoise,/wiki/Union_Sportive_Dacquoise,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,1998,1999,Stade Français Paris,/wiki/Stade_Fran%C3%A7ais_Paris,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,1999,2000,US Dacquoise,/wiki/Union_Sportive_Dacquoise,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,2000,2002,AS Béziers Hérault,/wiki/AS_B%C3%A9ziers_H%C3%A9rault,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,2002,2003,Union Bordeaux Bègles,/wiki/Union_Bordeaux_B%C3%A8gles,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,2003,2005,Castres Olympique,/wiki/Castres_Olympique,,
Q3430728,Richard Dourthe,Richard Dourthe,Richard_Dourthe,2005,2008,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q3430866,Richard Hill,Richard Hill,Richard_Hill,1997,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,71,60
Q3430866,Richard Hill,Richard Hill,Richard_Hill,1993,2008,Saracens ,,,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,49,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,1979,1984,Marlborough ,,,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,1985,1989,Waikato Rugby Union,/wiki/Waikato_Rugby_Union,,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,1990,1992,Racing Club Vichy,/w/index.php?title=Racing_Club_Vichy&action=edit&redlink=1,,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,1993,1995,Canterbury RFU,/wiki/Canterbury_RFU,,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,1996,,Crusaders,/wiki/Crusaders_(Super_Rugby),,
Q3430989,Richard Loe,Richard Loe,Richard_Loe,1997,,Chiefs ,,,
Q3435545,Robert Jones,Robert Jones,Robert_Jones_(rugbista),,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,21,
Q3435545,Robert Jones,Robert Jones,Robert_Jones_(rugbista),1985,1989,Bridgend Ravens ,,,
Q3435545,Robert Jones,Robert Jones,Robert_Jones_(rugbista),1997,1999,Sale Sharks,/wiki/Sale_Sharks,,
Q3435545,Robert Jones,Robert Jones,Robert_Jones_(rugbista),1999,2002,Bridgend Ravens ,,,
Q3436908,Roberto Diego Grau,Roberto Grau,Roberto_Grau_(rugbista),1993,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,47,10
Q3436908,Roberto Diego Grau,Roberto Grau,Roberto_Grau_(rugbista),1988,1996,Liceo Rugby Club,/wiki/Liceo_Rugby_Club_de_Mendoza,,
Q3436908,Roberto Diego Grau,Roberto Grau,Roberto_Grau_(rugbista),1996,1997,Golden Lions,/wiki/Golden_Lions,,
Q3436908,Roberto Diego Grau,Roberto Grau,Roberto_Grau_(rugbista),1997,2000,Saracens,/wiki/Saracens,,
Q3436908,Roberto Diego Grau,Roberto Grau,Roberto_Grau_(rugbista),2000,2001,US Dacquoise,/wiki/Union_Sportive_Dacquoise,,
Q3436908,Roberto Diego Grau,Roberto Grau,Roberto_Grau_(rugbista),2001,2005,Liceo Rugby Club,/wiki/Liceo_Rugby_Club_de_Mendoza,,
Q3437048,Robin Brooke,Robin Brooke,Robin_Brooke,1992,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,62,20
Q3437048,Robin Brooke,Robin Brooke,Robin_Brooke,1985,1987,¿? ,,,
Q3437048,Robin Brooke,Robin Brooke,Robin_Brooke,1987,2001,Auckland ,,,
Q3437048,Robin Brooke,Robin Brooke,Robin_Brooke,1996,2001,Blues,/wiki/Blues_(rugby),,
Q3438087,Rod Macqueen,Rod Macqueen,Rod_Macqueen,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,,
Q3438087,Rod Macqueen,Rod Macqueen,Rod_Macqueen,1970,1986,New South Wales RU ,,,
Q3438107,Rod Snow,Rod Snow,Rod_Snow,,,Canadá,/wiki/Selecci%C3%B3n_de_rugby_de_Canad%C3%A1,62,
Q3438107,Rod Snow,Rod Snow,Rod_Snow,1989,1995,? ,,,
Q3438107,Rod Snow,Rod Snow,Rod_Snow,1995,2005,Newport RFC,/wiki/Newport_RFC,,
Q3438107,Rod Snow,Rod Snow,Rod_Snow,2003,2005,Newport Dragons,/wiki/Newport_Dragons,,
Q3438240,Rodney So'oialo,Rodney So'oialo,Rodney_So%27oialo,,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,62,
Q3438240,Rodney So'oialo,Rodney So'oialo,Rodney_So%27oialo,2000,2010,Wellington RFU,/w/index.php?title=Wellington_RFU&action=edit&redlink=1,,
Q3438240,Rodney So'oialo,Rodney So'oialo,Rodney_So%27oialo,2001,2011,Hurricanes,/wiki/Hurricanes_(rugby),,
Q3438240,Rodney So'oialo,Rodney So'oialo,Rodney_So%27oialo,2011,2016,Honda Heat,/w/index.php?title=Honda_Heat&action=edit&redlink=1,,
Q3438352,Rodolphe Modin,Rodolphe Modin,Rodolphe_Modin,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,1,
Q3438352,Rodolphe Modin,Rodolphe Modin,Rodolphe_Modin,1978,1991,CA Brive-Corrèze,/wiki/Club_Athl%C3%A9tique_Brive-Corr%C3%A8ze,,
Q3438455,Rodrigo Crexell,Rodrigo Crexell,Rodrigo_Crexell,,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,14,
Q3438455,Rodrigo Crexell,Rodrigo Crexell,Rodrigo_Crexell,1987,2000,Jockey Club Rosario,/w/index.php?title=Jockey_Club_Rosario&action=edit&redlink=1,,
Q3439040,Roger Gould,Roger Gould,Roger_Gould,1980,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,25,86
Q3439040,Roger Gould,Roger Gould,Roger_Gould,1975,1990,Wests Rugby ,,,
Q3439040,Roger Gould,Roger Gould,Roger_Gould,1978,1987,Queensland Reds,/wiki/Queensland_Reds,,
Q3439040,Roger Gould,Roger Gould,Roger_Gould,1982,1984,Petrarca Rugby,/wiki/Petrarca_Rugby,,
Q3440712,Romain Martial,Romain Martial,Romain_Martial,2005,2007,ASM Clermont Auvergne ,,,
Q3440712,Romain Martial,Romain Martial,Romain_Martial,2007,2010,RC Narbonne,/wiki/RC_Narbonne,,
Q3440712,Romain Martial,Romain Martial,Romain_Martial,2010,2016,Castres Olympique,/wiki/Castres_Olympique,,
Q3440712,Romain Martial,Romain Martial,Romain_Martial,2016,2017,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q3440712,Romain Martial,Romain Martial,Romain_Martial,2017,,Stade Français Paris ,,,
Q3441784,Ronnie Dawson,Ronnie Dawson,Ronnie_Dawson_(rugbista),1958,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,27,3
Q3441784,Ronnie Dawson,Ronnie Dawson,Ronnie_Dawson_(rugbista),1950,1965,Wanderers F.C.,/w/index.php?title=Wanderers_F.C._(rugby)&action=edit&redlink=1,,
Q3441784,Ronnie Dawson,Ronnie Dawson,Ronnie_Dawson_(rugbista),1958,1964,Leinster Rugby,/wiki/Leinster_Rugby,,
Q3442046,Rory Kockott,Rory Kockott,Rory_Kockott,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,10,15
Q3442046,Rory Kockott,Rory Kockott,Rory_Kockott,2006,,Golden Lions,/wiki/Golden_Lions,,
Q3442046,Rory Kockott,Rory Kockott,Rory_Kockott,2007,10,Natal Sharks,/wiki/Natal_Sharks,,
Q3442046,Rory Kockott,Rory Kockott,Rory_Kockott,2007,10,Sharks,/wiki/Sharks,,
