origWdId,origName,itName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q612984,Ian Hunter,Ian Hunter,Ian_Hunter_(rugbista),Senior,1988-99,Northampton,/wiki/Northampton_Saints,155,?
Q612984,Ian Hunter,Ian Hunter,Ian_Hunter_(rugbista),International,1992-95,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,7,15
Q614602,Roberto Canessa,Roberto Canessa,Roberto_Canessa,Senior,1971-83,Old Christians,/wiki/Old_Christians_Club_(rugby),,
Q614602,Roberto Canessa,Roberto Canessa,Roberto_Canessa,International,1971-79,Uruguay,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Uruguay,8,23
Q614928,Cliff Morgan,Cliff Morgan,Cliff_Morgan,Senior,1949-58,Cardiff RFC,/wiki/Cardiff_Rugby_Football_Club,201,120
Q614928,Cliff Morgan,Cliff Morgan,Cliff_Morgan,Senior,1955,Bective Rangers,,,
Q614928,Cliff Morgan,Cliff Morgan,Cliff_Morgan,International,1951-58; 1955,Galles; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles; /wiki/British_and_Irish_Lions,29; 4,9; 3
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,1993-2000,San Isidro,/wiki/San_Isidro_Club,,
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2000-2001,Castres,/wiki/Castres_Olympique,,
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2001-2002,San Isidro,/wiki/San_Isidro_Club,,
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2002-2003,Béziers,/wiki/Association_sportive_de_B%C3%A9ziers_H%C3%A9rault,16,0
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2003-2006,San Isidro,/wiki/San_Isidro_Club,,
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2006-2008,Capitolina,/wiki/Unione_Rugby_Capitolina,26,0
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2008-2009,Leicester,/wiki/Leicester_Tigers,5,0
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,Senior,2009-2010,Northampton,/wiki/Northampton_Saints,8,0
Q616217,Santiago González Bonorino,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,International,2001-2008,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,15,0
Q617154,Giambattista Croci,Giambattista Croci,Giambattista_Croci,Youth,1982-1983,Sambenedettese,,,
Q617154,Giambattista Croci,Giambattista Croci,Giambattista_Croci,Senior,1983-1988,Sambenedettese,,,
Q617154,Giambattista Croci,Giambattista Croci,Giambattista_Croci,Senior,1988-1989,Rovigo,/wiki/Rugby_Rovigo_Delta,,
Q617154,Giambattista Croci,Giambattista Croci,Giambattista_Croci,Senior,1989-1998,Milan,/wiki/Amatori_Rugby_Milano,,
Q617154,Giambattista Croci,Giambattista Croci,Giambattista_Croci,Senior,1998-2000,Amat. & Calvisano,/wiki/Rugby_Calvisano,,
Q617154,Giambattista Croci,Giambattista Croci,Giambattista_Croci,International,1990-1998,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,24,13
Q617168,Mauro Dal Sie,Mauro Dal Sie,Mauro_Dal_Sie,Senior,1985-1996,San Donà,/wiki/Rugby_San_Don%C3%A0,,
Q617168,Mauro Dal Sie,Mauro Dal Sie,Mauro_Dal_Sie,Senior,1997-2000,Benetton,/wiki/Benetton_Rugby_Treviso,,
Q617168,Mauro Dal Sie,Mauro Dal Sie,Mauro_Dal_Sie,Senior,2000-2003,San Donà,/wiki/Rugby_San_Don%C3%A0,,
Q617168,Mauro Dal Sie,Mauro Dal Sie,Mauro_Dal_Sie,International,1993-1996,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,7,0
Q630058,Derick Hougaard,Derick Hougaard,Derick_Hougaard,Regional,2005-07,Blue Bulls,/wiki/Blue_Bulls,33,290
Q630058,Derick Hougaard,Derick Hougaard,Derick_Hougaard,Senior,2003-08,Bulls,/wiki/Bulls_(rugby_a_15),51,329
Q630058,Derick Hougaard,Derick Hougaard,Derick_Hougaard,Senior,2008-09,Leicester,/wiki/Leicester_Tigers,6,47
Q630058,Derick Hougaard,Derick Hougaard,Derick_Hougaard,Senior,2009-13,Saracens,/wiki/Saracens_Football_Club,24,192
Q630058,Derick Hougaard,Derick Hougaard,Derick_Hougaard,International,2003-07,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,8,69
Q630724,Michel Crauste,Michel Crauste,Michel_Crauste,Senior,1954-59,Racing Club,/wiki/Racing_92,,
Q630724,Michel Crauste,Michel Crauste,Michel_Crauste,Senior,1959-72,Lourdes,/wiki/Football_Club_Lourdais_XV,,
Q630724,Michel Crauste,Michel Crauste,Michel_Crauste,International,1957-66,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,63,30
Q635409,Benn Robinson,Benn Robinson,Benn_Robinson,Senior,2006-,Waratahs,/wiki/New_South_Wales_Waratahs,92,30
Q635409,Benn Robinson,Benn Robinson,Benn_Robinson,International,2006-,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,45,10
Q635864,Dan Cole,Dan Cole,Dan_Cole,Youth,2002-06,South Leicester,,,
Q635864,Dan Cole,Dan Cole,Dan_Cole,Senior,2006,Leicester,/wiki/Leicester_Tigers,0,0
Q635864,Dan Cole,Dan Cole,Dan_Cole,Senior,2006-08,→Bedford,,34,20
Q635864,Dan Cole,Dan Cole,Dan_Cole,Senior,2008,→Nottingham,,1,0
Q635864,Dan Cole,Dan Cole,Dan_Cole,Senior,2008-,Leicester,/wiki/Leicester_Tigers,159,10
Q635864,Dan Cole,Dan Cole,Dan_Cole,International,2010-; 2013-17,Inghilterra; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra; /wiki/British_and_Irish_Lions,95; 3,20; 0
Q636885,Tim Gavin,Tim Gavin,Tim_Gavin,Regional,1987-97,N. Galles del Sud,/wiki/New_South_Wales_Rugby_Union,64,56
Q636885,Tim Gavin,Tim Gavin,Tim_Gavin,Senior,1992-95,Milan,/wiki/Amatori_Rugby_Milano,,
Q636885,Tim Gavin,Tim Gavin,Tim_Gavin,Senior,1996-97,Waratahs,/wiki/New_South_Wales_Waratahs,19,10
Q636885,Tim Gavin,Tim Gavin,Tim_Gavin,International,1988-96,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,47,40
Q639771,August Schmierer,Hermann Kreuzer,August_Schmierer,Senior,?-1897,Francoforte,,,
Q639771,August Schmierer,Hermann Kreuzer,August_Schmierer,Senior,?,Cannstatter Fußball-Club,,,
Q639771,August Schmierer,Hermann Kreuzer,August_Schmierer,Senior,1900,Francoforte,,,
Q639951,Octavio Bartolucci,Octavio Bartolucci,Octavio_Bartolucci,Senior,1993-2000,Rosario,/wiki/Club_Atl%C3%A9tico_del_Rosario,,
Q639951,Octavio Bartolucci,Octavio Bartolucci,Octavio_Bartolucci,Senior,2000-2001,Agen,/wiki/Sporting_Union_Agen_Lot-et-Garonne,,
Q639951,Octavio Bartolucci,Octavio Bartolucci,Octavio_Bartolucci,Senior,2001-2002,Leeds Tykes,/wiki/Leeds_Tykes,7,0
Q639951,Octavio Bartolucci,Octavio Bartolucci,Octavio_Bartolucci,Senior,2002-2009,Rosario,/wiki/Club_Atl%C3%A9tico_del_Rosario,,
Q639951,Octavio Bartolucci,Octavio Bartolucci,Octavio_Bartolucci,International,1996-2003,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,20,45
Q641995,Mike Barbieri,Mike Barbieri,Mike_Barbieri,Senior,2003-07,Parma,/wiki/Rugby_Parma_F.C._1931,10,0
Q641995,Mike Barbieri,Mike Barbieri,Mike_Barbieri,Senior,2007-09,Benetton,/wiki/Benetton_Rugby_Treviso,15,15
Q641995,Mike Barbieri,Mike Barbieri,Mike_Barbieri,Senior,2009-10,L’Aquila,/wiki/L%27Aquila_Rugby_Club,11,0
Q641995,Mike Barbieri,Mike Barbieri,Mike_Barbieri,International,2006,Canada,/wiki/Nazionale_maschile_di_rugby_a_15_del_Canada,2,0
Q641999,Will Genia,Will Genia,Will_Genia,Regional,2007,Ballymore Tornadoes,,6,5
Q641999,Will Genia,Will Genia,Will_Genia,Regional,2014-15,Brisbane City,,3,5
Q641999,Will Genia,Will Genia,Will_Genia,Senior,2015-17,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,15,10
Q641999,Will Genia,Will Genia,Will_Genia,Senior,2019-,Kintetsu Liners,,7,5
Q641999,Will Genia,Will Genia,Will_Genia,Senior,2007-15,Reds,/wiki/Reds_(rugby_a_15),114,97
Q641999,Will Genia,Will Genia,Will_Genia,Senior,2018-19,Rebels,/wiki/Melbourne_Rebels,23,30
Q641999,Will Genia,Will Genia,Will_Genia,International,2009-,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,110,100
Q642380,Colin Meads,Colin Meads,Colin_Meads,Senior,1955-73,King Country,,139,?
Q642380,Colin Meads,Colin Meads,Colin_Meads,International,1957-71,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,55,21
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,Regional,2002,Natal Sharks,/wiki/Natal_Sharks,11,?
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,Senior,1990-2003,Hindú,/wiki/Hind%C3%BA_Club,,
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,Senior,2003-2004,Petrarca,/wiki/Petrarca_Rugby,,
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,Senior,2004-2007,Hindú,/wiki/Hind%C3%BA_Club,,
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,Senior,2007,Bayonne,/wiki/Aviron_Bayonnais_Rugby_Pro,3,0
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,Senior,2007-2011,Hindú,/wiki/Hind%C3%BA_Club,,
Q645540,Nicolás Fernández Miranda,Nicolás Fernández Miranda,Nicol%C3%A1s_Fern%C3%A1ndez_Miranda,International,1994-2007,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,46,30
Q650640,Frantz Reichel,Frantz Reichel,Frantz_Reichel,Senior,1892-1905,Racing Club,/wiki/Racing_92,,
Q650640,Frantz Reichel,Frantz Reichel,Frantz_Reichel,Senior,1905-1906,SC Universitaire,/w/index.php?title=Sporting_club_universitaire_de_France&action=edit&redlink=1,,
Q650640,Frantz Reichel,Frantz Reichel,Frantz_Reichel,International,1900,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,,
Q651186,Gordon Brown,Gordon Brown,Gordon_Brown_(rugbista),Senior,1968-79,West of Scotland,,,
Q651186,Gordon Brown,Gordon Brown,Gordon_Brown_(rugbista),International,1969-76; 1971-77,Scozia; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia; /wiki/British_and_Irish_Lions,30; 8,0; 8
Q651983,Gary Whetton,Gary Whetton,Gary_Whetton,Regional,1980-92,Auckland,/wiki/Auckland_Rugby_Football_Union,180,
Q651983,Gary Whetton,Gary Whetton,Gary_Whetton,Senior,1981-82,West Hartlepool,/wiki/West_Hartlepool_Rugby_Football_Club,,
Q651983,Gary Whetton,Gary Whetton,Gary_Whetton,Senior,1985-86,Benetton,/wiki/Benetton_Rugby_Treviso,,
Q651983,Gary Whetton,Gary Whetton,Gary_Whetton,Senior,1992-94,Castres,/wiki/Castres_Olympique,,
Q651983,Gary Whetton,Gary Whetton,Gary_Whetton,International,1981-91,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,58,4
Q660403,Jean Prat,Jean Prat,Jean_Prat,Senior,1939-59,Lourdes,/wiki/Football_Club_Lourdais_XV,,
Q660403,Jean Prat,Jean Prat,Jean_Prat,International,1945-55,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,45,55
Q662781,Anthony Boric,Anthony Boric,Anthony_Boric,Regional,2005-11,North Harbour,/wiki/North_Harbour_Rugby_Union,49,15
Q662781,Anthony Boric,Anthony Boric,Anthony_Boric,Senior,2013-14,Dynaboars,,,
Q662781,Anthony Boric,Anthony Boric,Anthony_Boric,Senior,2006-13,Blues,/wiki/Blues_(rugby_a_15),63,15
Q662781,Anthony Boric,Anthony Boric,Anthony_Boric,International,2008-11,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,24,10
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2004,Counties Manukau,/wiki/Counties_Manukau_Rugby_Football_Union,10,40
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2005,Taranaki,/wiki/Taranaki_Rugby_Football_Union,4,5
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2006-08,Petrarca,/wiki/Petrarca_Rugby,30,70
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2008-09,Tolone,/wiki/Rugby_Club_Toulonnais,7,0
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2009-11,Sale Sharks,/wiki/Sale_Sharks,36,25
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2011-12,Lione,/wiki/Lyon_Olympique_Universitaire_Rugby,14,10
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2012-13,Bordeaux,/wiki/Union_Bordeaux_B%C3%A8gles,3,0
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2013-18,Brive,/wiki/Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin,92,70
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,Senior,2018-,Bergerac,,,
Q664469,Sisa Koyamaibole,Sisa Koyamaibole,Sisa_Koyamaibole,International,2001-2013; 2004-2008,Figi; Pacific Islanders,/wiki/Nazionale_maschile_di_rugby_a_15_delle_Figi; /wiki/Pacific_Islanders,48; 5,15; 15
Q665978,Diego Cash,Diego Cash,Diego_Cash,Senior,1980-94,San Isidro,/wiki/San_Isidro_Club,,
Q665978,Diego Cash,Diego Cash,Diego_Cash,International,1985-92; 1984,Argentina; Sudamérica XV,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina; /wiki/Sudam%C3%A9rica_XV,39; 2,12; 0
Q668587,Fergie McCormick,Fergie McCormick,Fergie_McCormick,Youth,1957-1975,Linewood,,?,777
Q668587,Fergie McCormick,Fergie McCormick,Fergie_McCormick,Regional,1958-1975,Canterbury,/wiki/Canterbury_Rugby_Football_Union,222,1297
Q668587,Fergie McCormick,Fergie McCormick,Fergie_McCormick,International,1965-1971,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,16,121
Q670241,Vladimir Aïtoff,Vladimir Aïtoff,Vladimir_A%C3%AFtoff,Senior,?,Racing Club,/wiki/Racing_92,,
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,1998,Manly,,,
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,1998-99,Gala,/wiki/Gala_Rugby_Football_Club,,
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,2005-09,Perpignano,/wiki/Union_Sportive_Arlequins_Perpignanais,72,10
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,2011-14,Clermont,/wiki/Association_sportive_montferrandaise_Clermont_Auvergne,50,10
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,2014-15,Sale Sharks,/wiki/Sale_Sharks,14,5
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,1999-2005,Edimburgo,/wiki/Edinburgh_Rugby,25,5
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,Senior,2009-11,Leinster,/wiki/Leinster_Rugby,29,0
Q670394,Nathan Hines,Nathan Hines,Nathan_Hines,International,2000-2011,Scozia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia,77,10
Q671300,Keith Gleeson,Keith Gleeson,Keith_Gleeson,Regional,1997-2001,N. Galles del Sud,/wiki/New_South_Wales_Rugby_Union,10,10
Q671300,Keith Gleeson,Keith Gleeson,Keith_Gleeson,Regional,2001-2002,Leinster,/wiki/Leinster_Rugby,2,0
Q671300,Keith Gleeson,Keith Gleeson,Keith_Gleeson,Senior,1999-2001,Waratahs,/wiki/New_South_Wales_Waratahs,7,0
Q671300,Keith Gleeson,Keith Gleeson,Keith_Gleeson,Senior,2001-2008,Leinster,/wiki/Leinster_Rugby,73,35
Q671300,Keith Gleeson,Keith Gleeson,Keith_Gleeson,International,2002-2007,Irlanda,/wiki/Nazionale_di_rugby_a_15_dell%27Irlanda,27,20
Q677419,Kitch Christie,Kitch Christie,Kitch_Christie,Senior,1962-XX,Pretoria Harlequins,,,
Q679613,Ben McCalman,Ben McCalman,Ben_McCalman,Regional,2016-17,Pert Spirit,,4,12
Q679613,Ben McCalman,Ben McCalman,Ben_McCalman,Senior,2013,Sydney University,,1,5
Q679613,Ben McCalman,Ben McCalman,Ben_McCalman,Senior,2015-16,Wild Knights,/wiki/Saitama_Wild_Knights,9,25
Q679613,Ben McCalman,Ben McCalman,Ben_McCalman,Senior,2010-17,Western Force,/wiki/Western_Force,92,60
Q679613,Ben McCalman,Ben McCalman,Ben_McCalman,International,2010-17,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,53,20
Q680818,Billy Twelvetrees,Billy Twelvetrees,Billy_Twelvetrees,Senior,2008-09,Bedford,/wiki/Bedford_Blues,31,161
Q680818,Billy Twelvetrees,Billy Twelvetrees,Billy_Twelvetrees,Senior,2009-12,Leicester,/wiki/Leicester_Tigers,32,190
Q680818,Billy Twelvetrees,Billy Twelvetrees,Billy_Twelvetrees,Senior,2012-,Gloucester,/wiki/Gloucester_Rugby,139,540
Q680818,Billy Twelvetrees,Billy Twelvetrees,Billy_Twelvetrees,International,2013-15,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,22,15
Q682817,David Denton,David Denton,David_Denton,Senior,2015-17,Bath,/wiki/Bath_Rugby,16,0
Q682817,David Denton,David Denton,David_Denton,Senior,2017-18,Worcester,/wiki/Worcester_Rugby,16,25
Q682817,David Denton,David Denton,David_Denton,Senior,2018-19,Leicester,/wiki/Leicester_Tigers,6,5
Q682817,David Denton,David Denton,David_Denton,Senior,2010-15,Edimburgo,/wiki/Edinburgh_Rugby,58,30
Q682817,David Denton,David Denton,David_Denton,International,2011-18,Scozia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia,42,0
Q690625,Didier Camberabero,Didier Camberabero,Didier_Camberabero,Senior,1980-1985,La Voulte,/wiki/La_Voulte_Sportif,,
Q690625,Didier Camberabero,Didier Camberabero,Didier_Camberabero,Senior,1985-1990,Béziers,/wiki/Association_sportive_de_B%C3%A9ziers_H%C3%A9rault,,
Q690625,Didier Camberabero,Didier Camberabero,Didier_Camberabero,Senior,1990,Nîmes,,,
Q690625,Didier Camberabero,Didier Camberabero,Didier_Camberabero,Senior,1990-1998,Grenoble,/wiki/Football_club_de_Grenoble_rugby,,
Q690625,Didier Camberabero,Didier Camberabero,Didier_Camberabero,Senior,1998-2000,Perpignano,/wiki/Union_Sportive_Arlequins_Perpignanais,,
Q690625,Didier Camberabero,Didier Camberabero,Didier_Camberabero,International,1982-1993,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,36,354
Q692832,Hendrik le Roux,Hennie le Roux,Hennie_le_Roux,Regional,1986-1991,E.P. Elephants,/wiki/Eastern_Province_Elephants,,
Q692832,Hendrik le Roux,Hennie le Roux,Hennie_le_Roux,Regional,1992-2000,Golden Lions,/wiki/Golden_Lions,153,?
Q692832,Hendrik le Roux,Hennie le Roux,Hennie_le_Roux,Senior,1996-2000,Cats,/wiki/Lions_(rugby_a_15),,
Q692832,Hendrik le Roux,Hennie le Roux,Hennie_le_Roux,International,1993-1996,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,27,34
Q693345,Marius Hurter,Marius Hurter,Marius_Hurter,Regional,1991-1995,Western Province,/wiki/Western_Province,,
Q693345,Marius Hurter,Marius Hurter,Marius_Hurter,Senior,1996-1997,Bulls,/wiki/Bulls_(rugby_a_15),,
Q693345,Marius Hurter,Marius Hurter,Marius_Hurter,Senior,1998,Stormers,/wiki/Stormers,,
Q693345,Marius Hurter,Marius Hurter,Marius_Hurter,Senior,1998-2004,Newcastle,/wiki/Newcastle_Falcons,110,15
Q693345,Marius Hurter,Marius Hurter,Marius_Hurter,Senior,2005-2006,Cats,/wiki/Lions_(rugby_a_15),,
Q693345,Marius Hurter,Marius Hurter,Marius_Hurter,International,1995-1997,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,13,0
Q707683,Marcello Fiasconaro,Marcello Fiasconaro,Marcello_Fiasconaro,Senior,1976-77,CUS Milano,/wiki/CUS_Milano_Rugby,5,32
Q715091,Jacques Fouroux,Jacques Fouroux,Jacques_Fouroux,Senior,1965-1970,Cognac,,,
Q715091,Jacques Fouroux,Jacques Fouroux,Jacques_Fouroux,Senior,1970-1976,La Voulte,/wiki/La_Voulte_Sportif,,
Q715091,Jacques Fouroux,Jacques Fouroux,Jacques_Fouroux,Senior,1976-1981,Auch,/wiki/Rugby_club_Auch,,
Q715091,Jacques Fouroux,Jacques Fouroux,Jacques_Fouroux,International,1972-1977,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,27,20
Q715492,Arturo Rodríguez,Arturo Rodríguez,Arturo_Rodr%C3%ADguez_(pugile),Senior,1928-35,CASI,/wiki/Club_Atl%C3%A9tico_de_San_Isidro_(rugby_a_15),,
Q715492,Arturo Rodríguez,Arturo Rodríguez,Arturo_Rodr%C3%ADguez_(pugile),Senior,1935-36,San Isidro,/wiki/San_Isidro_Club,,
Q715492,Arturo Rodríguez,Arturo Rodríguez,Arturo_Rodr%C3%ADguez_(pugile),International,1928-36,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,8,0
Q718533,Owen Farrell,Owen Farrell,Owen_Farrell,Senior,2010,Bedford,/wiki/Bedford_Blues,2,8
Q718533,Owen Farrell,Owen Farrell,Owen_Farrell,Senior,2010-2024,Saracens,/wiki/Saracens_Football_Club,121,1314
Q718533,Owen Farrell,Owen Farrell,Owen_Farrell,Senior,2024 -,Template:Racing 92,/w/index.php?title=Template:Racing_92&action=edit&redlink=1,,
Q718533,Owen Farrell,Owen Farrell,Owen_Farrell,International,2012-; 2013-,Inghilterra; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra; /wiki/British_and_Irish_Lions,93; 4,1019; 31
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Regional,1994-1996,Marlborough,,33,?
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Regional,1997-2009,Canterbury,/wiki/Canterbury_Rugby_Football_Union,37,?
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Senior,2004,Yamaha Júbilo,/wiki/Shizuoka_Blue_Revs,,
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Senior,2009-10,Kintetsu Liners,,,
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Senior,1997,Crusaders,/wiki/Crusaders,7,0
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Senior,1998,Chiefs,/wiki/Chiefs_(rugby_a_15),5,23
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,Senior,1999-2008,Crusaders,/wiki/Crusaders,97,268
Q722819,Leon MacDonald,Leon MacDonald,Leon_MacDonald,International,2000-2008,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,56,141
Q723044,Grant Fox,Grant Fox,Grant_Fox,Senior,1982-1993,Auckland,/wiki/Auckland_Rugby_Football_Union,189,2 746
Q723044,Grant Fox,Grant Fox,Grant_Fox,International,1985-1993,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,46,645
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,Regional,1997-2002,Otago,/wiki/Otago_Rugby_Football_Union,46,85
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,Regional,2003-2006,Waikato,/wiki/Waikato_Rugby_Union,14,10
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,Senior,1998-2003,Highlanders,/wiki/Highlanders,54,80
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,Senior,2003-2007,Chiefs,/wiki/Chiefs_(rugby_a_15),38,20
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,Senior,2007-2011,Tolosa,/wiki/Stade_Toulousain,73,55
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,Senior,2011-2012,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,12,0
Q723121,Byron Kelleher,Byron Kelleher,Byron_Kelleher,International,1999-2007,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,57,40
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Regional,1992-1994,Southland,/wiki/Southland_Rugby_Football_Union,,
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Regional,1995-2004,Canterbury,/wiki/Canterbury_Rugby_Football_Union,,
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Senior,1996-2005,Crusaders,/wiki/Crusaders,105,?
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Senior,2005-2006,Leeds Tykes,/wiki/Leeds_Tykes,19,10
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Senior,2006-2008,Ospreys,/wiki/Ospreys,28,23
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Senior,2008,Montpellier,/wiki/Montpellier_H%C3%A9rault_Rugby,10,0
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,Senior,2009-2010,Saracens,/wiki/Saracens_Football_Club,26,3
Q723260,Justin Marshall,Justin Marshall,Justin_Marshall,International,1995-2005,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,81,120
Q723355,Nick Evans,Nick Evans,Nick_Evans_(rugbista),Regional,2002-04,North Harbour,/wiki/North_Harbour_Rugby_Union,8,5
Q723355,Nick Evans,Nick Evans,Nick_Evans_(rugbista),Regional,2004-07,Otago,/wiki/Otago_Rugby_Football_Union,22,224
